Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Dy,A,   3227.00,     34.22,     32.42,      0.30,     32.42,      1.80,      1.51,         0
HBW,Dy,P,   3227.00,     14.33,     14.18,      0.10,     14.18,      0.15,      0.05,      0.00
HBW,Dy,A,   3227.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Dy,P,   3227.00,     58.62,     56.29,      0.45,     56.35,      2.27,      1.82,      0.07
HBO,Dy,A,   3227.00,     29.84,     28.16,      0.27,     28.16,      1.68,      1.41,         0
NHB,Dy,P,   3227.00,      4.42,      4.32,      0.03,      4.32,      0.10,      0.08,         0
NHB,Dy,A,   3227.00,      4.37,      4.25,      0.03,      4.25,      0.12,      0.09,         0
HBC,Dy,P,   3227.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3227.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3227.00,      3.19,      2.61,      0.00,      2.61,      0.58,      0.01,         0
HBSch,Dy,A,   3227.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3228.00,      6.46,      6.23,      0.04,      6.28,      0.19,      0.13,      0.04
All,Dy,A,   3228.00,      3.57,      3.37,      0.03,      3.37,      0.20,      0.17,         0
HBW,Dy,P,   3228.00,      0.94,      0.93,      0.01,      0.93,      0.01,      0.00,         0
HBW,Dy,A,   3228.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   3228.00,      5.19,      5.00,      0.04,      5.04,      0.15,      0.12,      0.04
HBO,Dy,A,   3228.00,      3.34,      3.15,      0.03,      3.15,      0.20,      0.17,         0
NHB,Dy,P,   3228.00,      0.23,      0.22,      0.00,      0.22,      0.01,      0.01,         0
NHB,Dy,A,   3228.00,      0.23,      0.22,      0.00,      0.22,      0.01,      0.01,         0
HBC,Dy,P,   3228.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3228.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3228.00,      0.10,      0.08,         0,      0.08,      0.02,      0.00,         0
HBSch,Dy,A,   3228.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3229.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   3229.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   3229.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3229.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   3229.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3230.00,   1563.14,   1485.02,      9.88,   1487.17,     75.97,     56.86,      2.16
All,Dy,A,   3230.00,    828.76,    763.11,      6.61,    763.11,     65.66,     59.05,         0
HBW,Dy,P,   3230.00,    281.73,    277.03,      1.55,    277.95,      3.79,      2.24,      0.92
HBW,Dy,A,   3230.00,     40.57,     37.96,      0.47,     37.96,      2.60,      2.13,         0
HBO,Dy,P,   3230.00,   1043.71,    985.62,      7.57,    986.83,     56.87,     49.30,      1.22
HBO,Dy,A,   3230.00,    620.07,    562.99,      5.40,    562.99,     57.08,     51.67,         0
NHB,Dy,P,   3230.00,    173.69,    167.70,      0.74,    167.73,      5.96,      5.23,      0.02
NHB,Dy,A,   3230.00,    168.13,    162.15,      0.73,    162.15,      5.98,      5.24,         0
HBC,Dy,P,   3230.00,      5.00,      5.00,         0,      5.00,         0,         0,         0
HBC,Dy,A,   3230.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3230.00,     59.01,     49.67,      0.02,     49.67,      9.34,      0.09,         0
HBSch,Dy,A,   3230.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3231.00,   1586.80,   1523.43,      8.24,   1525.29,     61.51,     42.68,      1.86
All,Dy,A,   3231.00,    627.25,    587.35,      4.72,    587.35,     39.90,     35.18,         0
HBW,Dy,P,   3231.00,    296.87,    293.87,      1.09,    294.73,      2.15,      1.06,      0.86
HBW,Dy,A,   3231.00,      3.49,      3.32,      0.03,      3.32,      0.17,      0.14,         0
HBO,Dy,P,   3231.00,   1117.64,   1070.28,      6.77,   1071.27,     46.37,     39.60,      0.99
HBO,Dy,A,   3231.00,    530.31,    492.95,      4.33,    492.95,     37.36,     33.02,         0
NHB,Dy,P,   3231.00,     96.36,     94.07,      0.36,     94.08,      2.27,      1.91,      0.01
NHB,Dy,A,   3231.00,     93.45,     91.08,      0.36,     91.08,      2.37,      2.01,         0
HBC,Dy,P,   3231.00,      7.00,      7.00,         0,      7.00,         0,         0,         0
HBC,Dy,A,   3231.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3231.00,     68.93,     58.21,      0.02,     58.21,     10.72,      0.11,         0
HBSch,Dy,A,   3231.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3232.00,    256.54,    249.94,      0.91,    249.98,      6.56,      5.65,      0.04
All,Dy,A,   3232.00,   1112.10,   1064.77,      8.38,   1064.77,     47.33,     38.95,         0
HBW,Dy,P,   3232.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   3232.00,    344.28,    337.03,      3.11,    337.03,      7.25,      4.14,         0
HBO,Dy,P,   3232.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   3232.00,    518.74,    485.53,      4.35,    485.53,     33.22,     28.87,         0
NHB,Dy,P,   3232.00,    256.54,    249.94,      0.91,    249.98,      6.56,      5.65,      0.04
NHB,Dy,A,   3232.00,    249.08,    242.22,      0.91,    242.22,      6.86,      5.94,         0
HBC,Dy,P,   3232.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3232.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3232.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   3232.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3233.00,   1015.37,    948.41,      7.40,    948.78,     66.59,     38.16,      0.37
All,Dy,A,   3233.00,    443.25,    412.05,      3.32,    412.05,     31.20,     27.87,         0
HBW,Dy,P,   3233.00,    195.18,    191.97,      1.43,    192.12,      3.06,      1.64,      0.15
HBW,Dy,A,   3233.00,      0.60,      0.60,         0,      0.60,         0,         0,         0
HBO,Dy,P,   3233.00,    711.72,    671.14,      5.61,    671.35,     40.36,     34.75,      0.22
HBO,Dy,A,   3233.00,    376.64,    347.48,      2.99,    347.48,     29.16,     26.17,         0
NHB,Dy,P,   3233.00,     68.10,     66.21,      0.33,     66.21,      1.89,      1.56,      0.00
NHB,Dy,A,   3233.00,     66.01,     63.97,      0.33,     63.97,      2.04,      1.71,         0
HBC,Dy,P,   3233.00,      4.00,      4.00,         0,      4.00,         0,         0,         0
HBC,Dy,A,   3233.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3233.00,     36.37,     15.10,      0.03,     15.10,     21.27,      0.21,         0
HBSch,Dy,A,   3233.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3234.00,    167.55,    160.07,      1.17,    160.07,      7.48,      3.65,      0.01
All,Dy,A,   3234.00,     71.05,     68.25,      0.52,     68.25,      2.80,      2.27,         0
HBW,Dy,P,   3234.00,     30.63,     30.20,      0.22,     30.20,      0.43,      0.21,      0.00
HBW,Dy,A,   3234.00,      0.07,      0.07,         0,      0.07,         0,         0,         0
HBO,Dy,P,   3234.00,    119.21,    115.02,      0.90,    115.03,      4.18,      3.28,      0.01
HBO,Dy,A,   3234.00,     61.34,     58.74,      0.47,     58.74,      2.60,      2.13,         0
NHB,Dy,P,   3234.00,      9.79,      9.60,      0.05,      9.60,      0.18,      0.13,         0
NHB,Dy,A,   3234.00,      9.64,      9.44,      0.05,      9.44,      0.20,      0.15,         0
HBC,Dy,P,   3234.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Dy,A,   3234.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3234.00,      6.93,      4.24,      0.00,      4.24,      2.68,      0.03,         0
HBSch,Dy,A,   3234.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3235.00,    247.12,    231.22,      1.80,    231.47,     15.66,      9.31,      0.25
All,Dy,A,   3235.00,    112.55,    105.13,      0.84,    105.13,      7.42,      6.59,         0
HBW,Dy,P,   3235.00,     46.89,     45.90,      0.36,     45.94,      0.95,      0.58,      0.04
HBW,Dy,A,   3235.00,      0.13,      0.13,         0,      0.13,         0,         0,         0
HBO,Dy,P,   3235.00,    174.48,    164.71,      1.35,    164.87,      9.61,      8.26,      0.15
HBO,Dy,A,   3235.00,     96.40,     89.50,      0.75,     89.50,      6.89,      6.14,         0
NHB,Dy,P,   3235.00,     16.46,     15.96,      0.08,     15.96,      0.50,      0.42,      0.00
NHB,Dy,A,   3235.00,     16.03,     15.50,      0.08,     15.50,      0.53,      0.45,         0
HBC,Dy,P,   3235.00,      1.00,      0.95,         0,      1.00,         0,         0,      0.05
HBC,Dy,A,   3235.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3235.00,      8.29,      3.70,      0.01,      3.70,      4.60,      0.05,         0
HBSch,Dy,A,   3235.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3236.00,   3336.30,   3065.98,     25.01,   3069.20,    267.09,    178.66,      3.22
All,Dy,A,   3236.00,   3147.72,   2680.47,     19.17,   2680.48,    467.24,    153.12,      0.01
HBW,Dy,P,   3236.00,    609.55,    571.51,      5.19,    573.21,     36.34,     31.15,      1.70
HBW,Dy,A,   3236.00,    481.92,    443.57,      5.02,    443.57,     38.35,     33.33,      0.00
HBO,Dy,P,   3236.00,   2174.42,   2022.70,     17.70,   2024.13,    150.29,    132.59,      1.43
HBO,Dy,A,   3236.00,   1425.97,   1312.33,     11.71,   1312.33,    113.64,    101.93,      0.00
NHB,Dy,P,   3236.00,    426.67,    410.29,      2.05,    410.35,     16.33,     14.28,      0.06
NHB,Dy,A,   3236.00,    410.21,    393.32,      2.02,    393.32,     16.89,     14.87,      0.00
HBC,Dy,P,   3236.00,     13.00,     12.97,         0,     13.00,         0,         0,      0.03
HBC,Dy,A,   3236.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3236.00,    112.65,     48.51,      0.08,     48.51,     64.14,      0.64,         0
HBSch,Dy,A,   3236.00,    829.61,    531.25,      0.43,    531.25,    298.36,      2.98,         0
All,Dy,P,   3237.00,   2617.19,   2397.31,     19.55,   2401.54,    215.65,    146.99,      4.22
All,Dy,A,   3237.00,   1909.04,   1758.68,     14.97,   1759.20,    149.84,    134.87,      0.52
HBW,Dy,P,   3237.00,    468.15,    447.01,      3.77,    448.73,     19.42,     15.65,      1.72
HBW,Dy,A,   3237.00,    145.27,    132.83,      1.50,    132.90,     12.37,     10.88,      0.07
HBO,Dy,P,   3237.00,   1676.82,   1546.45,     13.82,   1547.96,    128.86,    115.04,      1.51
HBO,Dy,A,   3237.00,   1401.48,   1281.65,     11.61,   1282.04,    119.43,    107.83,      0.39
NHB,Dy,P,   3237.00,    375.45,    357.64,      1.90,    357.74,     17.70,     15.81,      0.11
NHB,Dy,A,   3237.00,    362.30,    344.19,      1.87,    344.26,     18.04,     16.17,      0.07
HBC,Dy,P,   3237.00,     11.00,     10.11,         0,     11.00,         0,         0,      0.89
HBC,Dy,A,   3237.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3237.00,     85.77,     36.10,      0.06,     36.10,     49.67,      0.50,         0
HBSch,Dy,A,   3237.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3238.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   3238.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   3238.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3238.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   3238.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3239.00,     84.41,     80.64,      0.56,     80.65,      3.76,      2.60,      0.01
All,Dy,A,   3239.00,     39.18,     37.66,      0.29,     37.66,      1.52,      1.23,         0
HBW,Dy,P,   3239.00,     15.26,     14.93,      0.11,     14.94,      0.32,      0.22,      0.01
HBW,Dy,A,   3239.00,      0.05,      0.05,         0,      0.05,         0,         0,         0
HBO,Dy,P,   3239.00,     61.01,     58.34,      0.43,     58.34,      2.67,      2.24,      0.01
HBO,Dy,A,   3239.00,     34.05,     32.70,      0.26,     32.70,      1.35,      1.09,         0
NHB,Dy,P,   3239.00,      5.17,      5.01,      0.03,      5.01,      0.16,      0.13,         0
NHB,Dy,A,   3239.00,      5.08,      4.92,      0.03,      4.92,      0.17,      0.14,         0
HBC,Dy,P,   3239.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3239.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3239.00,      2.97,      2.35,      0.00,      2.35,      0.61,      0.01,         0
HBSch,Dy,A,   3239.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3240.00,    122.66,    114.97,      0.88,    115.05,      7.61,      4.72,      0.08
All,Dy,A,   3240.00,     57.58,     54.39,      0.44,     54.39,      3.19,      2.76,         0
HBW,Dy,P,   3240.00,     22.99,     22.37,      0.17,     22.38,      0.61,      0.43,      0.01
HBW,Dy,A,   3240.00,      0.07,      0.07,         0,      0.07,         0,         0,         0
HBO,Dy,P,   3240.00,     86.73,     82.04,      0.66,     82.06,      4.67,      4.01,      0.02
HBO,Dy,A,   3240.00,     49.79,     46.90,      0.39,     46.90,      2.89,      2.50,         0
NHB,Dy,P,   3240.00,      7.88,      7.59,      0.04,      7.59,      0.30,      0.25,         0
NHB,Dy,A,   3240.00,      7.72,      7.42,      0.04,      7.42,      0.30,      0.26,         0
HBC,Dy,P,   3240.00,      1.00,      0.95,         0,      1.00,         0,         0,      0.05
HBC,Dy,A,   3240.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3240.00,      4.06,      2.03,      0.00,      2.03,      2.03,      0.02,         0
HBSch,Dy,A,   3240.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3241.00,    841.12,    791.30,      5.96,    791.97,     49.15,     30.50,      0.67
All,Dy,A,   3241.00,    716.21,    679.02,      5.76,    679.17,     37.03,     31.28,      0.16
HBW,Dy,P,   3241.00,    147.10,    141.93,      1.11,    142.18,      4.92,      3.81,      0.25
HBW,Dy,A,   3241.00,    144.01,    137.93,      1.42,    137.98,      6.03,      4.61,      0.05
HBO,Dy,P,   3241.00,    517.33,    489.94,      4.09,    490.16,     27.17,     23.08,      0.22
HBO,Dy,A,   3241.00,    426.75,    400.07,      3.61,    400.15,     26.59,     22.99,      0.09
NHB,Dy,P,   3241.00,    150.89,    146.64,      0.74,    146.66,      4.23,      3.49,      0.02
NHB,Dy,A,   3241.00,    145.45,    141.02,      0.73,    141.04,      4.41,      3.68,      0.02
HBC,Dy,P,   3241.00,      2.00,      1.82,         0,      2.00,         0,         0,      0.18
HBC,Dy,A,   3241.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3241.00,     23.80,     10.98,      0.02,     10.98,     12.83,      0.13,         0
HBSch,Dy,A,   3241.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3242.00,    129.39,    125.04,      0.89,    125.14,      4.25,      2.35,      0.10
All,Dy,A,   3242.00,     85.21,     82.34,      0.70,     82.34,      2.87,      2.17,      0.01
HBW,Dy,P,   3242.00,     23.19,     22.81,      0.16,     22.83,      0.36,      0.20,      0.02
HBW,Dy,A,   3242.00,     11.62,     11.32,      0.12,     11.32,      0.30,      0.18,      0.00
HBO,Dy,P,   3242.00,     87.45,     84.79,      0.65,     84.81,      2.64,      1.99,      0.02
HBO,Dy,A,   3242.00,     60.11,     57.79,      0.51,     57.80,      2.32,      1.81,      0.00
NHB,Dy,P,   3242.00,     13.78,     13.55,      0.07,     13.55,      0.23,      0.16,      0.00
NHB,Dy,A,   3242.00,     13.48,     13.22,      0.07,     13.23,      0.25,      0.18,      0.00
HBC,Dy,P,   3242.00,      1.00,      0.94,         0,      1.00,         0,         0,      0.06
HBC,Dy,A,   3242.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3242.00,      3.97,      2.95,      0.00,      2.95,      1.02,      0.01,         0
HBSch,Dy,A,   3242.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3243.00,    180.79,    174.98,      1.02,    174.98,      5.80,      4.04,      0.00
All,Dy,A,   3243.00,    220.72,    213.60,      1.59,    213.60,      7.11,      5.53,         0
HBW,Dy,P,   3243.00,     28.73,     28.16,      0.19,     28.16,      0.57,      0.38,      0.00
HBW,Dy,A,   3243.00,     29.34,     28.60,      0.28,     28.60,      0.73,      0.45,         0
HBO,Dy,P,   3243.00,    104.73,    101.04,      0.67,    101.04,      3.69,      3.03,      0.00
HBO,Dy,A,   3243.00,    151.38,    145.82,      1.14,    145.82,      5.56,      4.42,         0
NHB,Dy,P,   3243.00,     41.28,     40.50,      0.16,     40.50,      0.79,      0.63,         0
NHB,Dy,A,   3243.00,     40.00,     39.18,      0.16,     39.18,      0.82,      0.66,         0
HBC,Dy,P,   3243.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Dy,A,   3243.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3243.00,      5.04,      4.29,      0.00,      4.29,      0.75,      0.01,         0
HBSch,Dy,A,   3243.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3244.00,    118.84,    113.94,      0.70,    114.07,      4.77,      3.58,      0.14
All,Dy,A,   3244.00,    144.58,    139.07,      1.06,    139.07,      5.51,      4.45,         0
HBW,Dy,P,   3244.00,     18.46,     18.06,      0.12,     18.06,      0.40,      0.27,      0.01
HBW,Dy,A,   3244.00,     19.97,     19.51,      0.19,     19.51,      0.46,      0.28,         0
HBO,Dy,P,   3244.00,     71.27,     67.97,      0.46,     68.11,      3.16,      2.70,      0.13
HBO,Dy,A,   3244.00,     99.75,     95.43,      0.77,     95.43,      4.32,      3.56,         0
NHB,Dy,P,   3244.00,     25.88,     25.17,      0.11,     25.17,      0.71,      0.60,      0.00
NHB,Dy,A,   3244.00,     24.87,     24.14,      0.11,     24.14,      0.72,      0.61,         0
HBC,Dy,P,   3244.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3244.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3244.00,      3.24,      2.74,      0.00,      2.74,      0.50,      0.01,         0
HBSch,Dy,A,   3244.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3245.00,   1454.85,   1385.44,      8.88,   1386.82,     68.03,     52.08,      1.38
All,Dy,A,   3245.00,   2046.48,   1963.29,     15.86,   1963.29,     83.19,     67.33,         0
HBW,Dy,P,   3245.00,    210.78,    198.54,      1.62,    199.07,     11.71,     10.10,      0.52
HBW,Dy,A,   3245.00,    421.03,    404.47,      4.30,    404.47,     16.56,     12.26,         0
HBO,Dy,P,   3245.00,    736.02,    701.04,      5.29,    701.63,     34.39,     29.09,      0.59
HBO,Dy,A,   3245.00,   1175.71,   1123.97,      9.57,   1123.97,     51.74,     42.17,         0
NHB,Dy,P,   3245.00,    469.47,    454.61,      1.96,    454.69,     14.78,     12.82,      0.08
NHB,Dy,A,   3245.00,    449.73,    434.85,      1.99,    434.85,     14.89,     12.90,         0
HBC,Dy,P,   3245.00,      4.00,      3.81,         0,      4.00,         0,         0,      0.19
HBC,Dy,A,   3245.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3245.00,     34.59,     27.44,      0.01,     27.44,      7.15,      0.07,         0
HBSch,Dy,A,   3245.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3246.00,    359.13,    347.33,      1.59,    347.38,     11.75,     10.15,      0.05
All,Dy,A,   3246.00,   1537.13,   1477.24,     12.26,   1477.24,     59.90,     47.64,         0
HBW,Dy,P,   3246.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   3246.00,    502.04,    489.55,      4.98,    489.55,     12.49,      7.51,         0
HBO,Dy,P,   3246.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   3246.00,    690.00,    654.41,      5.69,    654.41,     35.59,     29.91,         0
NHB,Dy,P,   3246.00,    359.13,    347.33,      1.59,    347.38,     11.75,     10.15,      0.05
NHB,Dy,A,   3246.00,    345.09,    333.28,      1.59,    333.28,     11.81,     10.22,         0
HBC,Dy,P,   3246.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3246.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3246.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   3246.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3247.00,   1719.85,   1616.28,     12.09,   1618.60,    101.25,     58.63,      2.31
All,Dy,A,   3247.00,    770.75,    733.71,      6.11,    733.71,     37.04,     30.93,         0
HBW,Dy,P,   3247.00,    337.04,    327.52,      2.59,    328.55,      8.48,      5.90,      1.03
HBW,Dy,A,   3247.00,      1.09,      1.09,         0,      1.09,         0,         0,         0
HBO,Dy,P,   3247.00,   1197.36,   1138.26,      8.93,   1139.07,     58.28,     49.35,      0.82
HBO,Dy,A,   3247.00,    655.80,    622.42,      5.57,    622.42,     33.38,     27.81,         0
NHB,Dy,P,   3247.00,    118.77,    115.16,      0.53,    115.17,      3.61,      3.07,      0.01
NHB,Dy,A,   3247.00,    113.86,    110.20,      0.54,    110.20,      3.66,      3.12,         0
HBC,Dy,P,   3247.00,      8.00,      7.54,         0,      8.00,         0,         0,      0.46
HBC,Dy,A,   3247.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3247.00,     58.68,     27.80,      0.04,     27.80,     30.88,      0.31,         0
HBSch,Dy,A,   3247.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3248.00,   1655.96,   1552.52,     11.79,   1554.59,    101.36,     56.70,      2.08
All,Dy,A,   3248.00,    803.92,    760.94,      6.56,    761.00,     42.92,     36.36,      0.06
HBW,Dy,P,   3248.00,    319.47,    309.23,      2.35,    310.11,      9.36,      7.01,      0.88
HBW,Dy,A,   3248.00,     78.52,     73.50,      0.83,     73.51,      5.01,      4.18,      0.00
HBO,Dy,P,   3248.00,   1151.46,   1095.25,      8.83,   1095.94,     55.53,     46.69,      0.68
HBO,Dy,A,   3248.00,    611.30,    576.66,      5.17,    576.70,     34.60,     29.43,      0.05
NHB,Dy,P,   3248.00,    118.90,    115.67,      0.56,    115.68,      3.23,      2.67,      0.01
NHB,Dy,A,   3248.00,    114.10,    110.79,      0.55,    110.79,      3.31,      2.76,      0.00
HBC,Dy,P,   3248.00,      7.00,      6.50,         0,      7.00,         0,         0,      0.50
HBC,Dy,A,   3248.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3248.00,     59.12,     25.87,      0.04,     25.87,     33.25,      0.33,         0
HBSch,Dy,A,   3248.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3249.00,    401.16,    374.01,      2.73,    374.97,     26.18,     16.30,      0.96
All,Dy,A,   3249.00,    207.87,    196.56,      1.68,    196.64,     11.22,      9.54,      0.08
HBW,Dy,P,   3249.00,     73.22,     71.05,      0.52,     71.32,      1.90,      1.38,      0.27
HBW,Dy,A,   3249.00,     15.41,     14.84,      0.17,     14.85,      0.56,      0.39,      0.01
HBO,Dy,P,   3249.00,    283.56,    267.27,      2.06,    267.66,     15.89,     13.83,      0.39
HBO,Dy,A,   3249.00,    165.64,    156.11,      1.38,    156.18,      9.46,      8.08,      0.06
NHB,Dy,P,   3249.00,     27.94,     26.78,      0.14,     26.78,      1.16,      1.02,      0.01
NHB,Dy,A,   3249.00,     26.82,     25.61,      0.14,     25.61,      1.20,      1.07,      0.01
HBC,Dy,P,   3249.00,      2.00,      1.71,         0,      2.00,         0,         0,      0.29
HBC,Dy,A,   3249.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3249.00,     14.44,      7.20,      0.01,      7.20,      7.24,      0.07,         0
HBSch,Dy,A,   3249.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3250.00,    273.51,    260.88,      1.85,    261.53,     11.98,      7.57,      0.65
All,Dy,A,   3250.00,    122.57,    117.00,      0.96,    117.05,      5.51,      4.55,      0.06
HBW,Dy,P,   3250.00,     51.18,     50.02,      0.35,     50.27,      0.91,      0.57,      0.25
HBW,Dy,A,   3250.00,      0.13,      0.13,         0,      0.13,         0,         0,         0
HBO,Dy,P,   3250.00,    193.67,    185.48,      1.41,    185.68,      7.99,      6.58,      0.20
HBO,Dy,A,   3250.00,    105.16,    100.12,      0.87,    100.17,      4.99,      4.12,      0.05
NHB,Dy,P,   3250.00,     17.77,     17.28,      0.09,     17.29,      0.49,      0.40,      0.01
NHB,Dy,A,   3250.00,     17.27,     16.74,      0.09,     16.75,      0.52,      0.44,      0.01
HBC,Dy,P,   3250.00,      1.00,      0.81,         0,      1.00,         0,         0,      0.19
HBC,Dy,A,   3250.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3250.00,      9.89,      7.30,      0.00,      7.30,      2.58,      0.03,         0
HBSch,Dy,A,   3250.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3251.00,    188.44,    181.68,      1.30,    181.84,      6.60,      3.69,      0.16
All,Dy,A,   3251.00,     81.05,     78.22,      0.64,     78.22,      2.83,      2.19,      0.00
HBW,Dy,P,   3251.00,     34.84,     34.38,      0.23,     34.42,      0.42,      0.19,      0.04
HBW,Dy,A,   3251.00,      0.07,      0.07,         0,      0.07,         0,         0,         0
HBO,Dy,P,   3251.00,    134.09,    129.71,      1.00,    129.77,      4.33,      3.32,      0.05
HBO,Dy,A,   3251.00,     69.89,     67.30,      0.58,     67.30,      2.59,      2.01,      0.00
NHB,Dy,P,   3251.00,     11.40,     11.18,      0.06,     11.18,      0.22,      0.16,         0
NHB,Dy,A,   3251.00,     11.09,     10.85,      0.06,     10.85,      0.24,      0.18,         0
HBC,Dy,P,   3251.00,      1.00,      0.93,         0,      1.00,         0,         0,      0.07
HBC,Dy,A,   3251.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3251.00,      7.11,      5.48,      0.00,      5.48,      1.63,      0.02,         0
HBSch,Dy,A,   3251.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3252.00,    132.25,    128.77,      0.88,    128.87,      3.38,      1.41,      0.10
All,Dy,A,   3252.00,     57.38,     55.90,      0.46,     55.90,      1.49,      1.03,         0
HBW,Dy,P,   3252.00,     24.10,     23.88,      0.15,     23.89,      0.21,      0.05,      0.01
HBW,Dy,A,   3252.00,      0.06,      0.06,         0,      0.06,         0,         0,         0
