Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBW,Pk,A,   3603.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3603.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3603.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3603.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3603.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3603.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3603.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3603.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3603.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3604.00,   1872.23,   1859.13,         0,   1872.23,         0,         0,     13.10
All,Pk,A,   3604.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3604.00,   1872.23,   1859.13,         0,   1872.23,         0,         0,     13.10
HBW,Pk,A,   3604.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3604.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3604.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3604.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3604.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3604.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3604.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3604.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3604.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3605.00,    329.66,    329.66,         0,    329.66,         0,         0,         0
All,Pk,A,   3605.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3605.00,    329.66,    329.66,         0,    329.66,         0,         0,         0
HBW,Pk,A,   3605.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3605.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3605.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3605.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3605.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3605.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3605.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3605.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3605.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3606.00,   1742.58,   1742.58,         0,   1742.58,         0,         0,         0
All,Pk,A,   3606.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3606.00,   1742.58,   1742.58,         0,   1742.58,         0,         0,         0
HBW,Pk,A,   3606.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3606.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3606.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3606.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3606.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3606.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3606.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3606.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3606.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3607.00,    313.75,    308.20,         0,    313.75,         0,         0,      5.55
All,Pk,A,   3607.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3607.00,    313.75,    308.20,         0,    313.75,         0,         0,      5.55
HBW,Pk,A,   3607.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3607.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3607.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3607.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3607.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3607.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3607.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3607.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3607.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3608.00,   1094.32,   1070.91,         0,   1094.32,         0,         0,     23.41
All,Pk,A,   3608.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3608.00,   1094.32,   1070.91,         0,   1094.32,         0,         0,     23.41
HBW,Pk,A,   3608.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3608.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3608.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3608.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3608.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3608.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3608.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3608.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3608.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3609.00,   2030.44,   2015.69,         0,   2030.44,         0,         0,     14.75
All,Pk,A,   3609.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3609.00,   2030.44,   2015.69,         0,   2030.44,         0,         0,     14.75
HBW,Pk,A,   3609.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3609.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3609.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3609.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3609.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3609.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3609.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3609.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3609.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3610.00,      0.28,      0.28,         0,      0.28,         0,         0,         0
All,Pk,A,   3610.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3610.00,      0.28,      0.28,         0,      0.28,         0,         0,         0
HBW,Pk,A,   3610.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3610.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3610.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3610.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3610.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3610.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3610.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3610.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3610.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3611.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,A,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3611.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3611.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3611.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3611.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3612.00,   8395.30,   8360.49,         0,   8395.30,         0,         0,     34.81
All,Pk,A,   3612.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3612.00,   8395.30,   8360.49,         0,   8395.30,         0,         0,     34.81
HBW,Pk,A,   3612.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3612.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3612.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3612.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3612.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3612.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3612.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3612.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3612.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3613.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
All,Pk,A,   3613.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3613.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBW,Pk,A,   3613.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3613.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3613.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3613.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3613.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3613.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3613.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3613.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3613.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3614.00,   8805.00,   8768.45,         0,   8805.00,         0,         0,     36.55
All,Pk,A,   3614.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3614.00,   8805.00,   8768.45,         0,   8805.00,         0,         0,     36.55
HBW,Pk,A,   3614.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3614.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3614.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3614.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3614.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3614.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3614.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3614.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3614.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3615.00,     64.34,     64.34,         0,     64.34,         0,         0,         0
All,Pk,A,   3615.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3615.00,     64.34,     64.34,         0,     64.34,         0,         0,         0
HBW,Pk,A,   3615.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3615.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3615.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3615.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3615.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3615.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3615.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3615.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3615.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3616.00,     16.39,     16.39,         0,     16.39,         0,         0,         0
All,Pk,A,   3616.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3616.00,     16.39,     16.39,         0,     16.39,         0,         0,         0
HBW,Pk,A,   3616.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3616.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3616.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3616.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3616.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3616.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3616.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3616.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3616.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3617.00,     44.26,     44.26,         0,     44.26,         0,         0,         0
All,Pk,A,   3617.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3617.00,     44.26,     44.26,         0,     44.26,         0,         0,         0
HBW,Pk,A,   3617.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3617.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3617.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3617.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3617.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3617.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3617.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3617.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3617.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3618.00,     15.68,     15.68,         0,     15.68,         0,         0,         0
All,Pk,A,   3618.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3618.00,     15.68,     15.68,         0,     15.68,         0,         0,         0
HBW,Pk,A,   3618.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3618.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3618.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3618.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3618.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3618.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3618.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3618.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3618.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3619.00,      4.68,      4.68,         0,      4.68,         0,         0,         0
All,Pk,A,   3619.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3619.00,      4.68,      4.68,         0,      4.68,         0,         0,         0
HBW,Pk,A,   3619.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3619.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3619.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3619.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3619.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3619.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3619.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3619.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3619.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3620.00,    507.98,    498.82,         0,    507.98,         0,         0,      9.16
All,Pk,A,   3620.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3620.00,    507.98,    498.82,         0,    507.98,         0,         0,      9.16
HBW,Pk,A,   3620.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3620.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3620.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3620.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3620.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3620.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3620.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3620.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3620.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3621.00,      8.48,      8.48,         0,      8.48,         0,         0,         0
All,Pk,A,   3621.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3621.00,      8.48,      8.48,         0,      8.48,         0,         0,         0
HBW,Pk,A,   3621.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3621.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3621.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3621.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3621.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3621.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3621.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3621.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3621.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3622.00,      0.45,      0.45,         0,      0.45,         0,         0,         0
All,Pk,A,   3622.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3622.00,      0.45,      0.45,         0,      0.45,         0,         0,         0
HBW,Pk,A,   3622.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3622.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3622.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3622.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3622.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3622.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3622.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3622.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3622.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3623.00,     79.33,     79.33,         0,     79.33,         0,         0,         0
All,Pk,A,   3623.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3623.00,     79.33,     79.33,         0,     79.33,         0,         0,         0
HBW,Pk,A,   3623.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3623.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3623.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3623.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3623.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3623.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3623.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3623.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3623.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3624.00,      8.86,      8.86,         0,      8.86,         0,         0,         0
All,Pk,A,   3624.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3624.00,      8.86,      8.86,         0,      8.86,         0,         0,         0
HBW,Pk,A,   3624.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3624.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3624.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3624.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3624.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3624.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3624.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3624.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3624.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3625.00,      0.49,      0.49,         0,      0.49,         0,         0,         0
All,Pk,A,   3625.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3625.00,      0.49,      0.49,         0,      0.49,         0,         0,         0
HBW,Pk,A,   3625.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3625.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3625.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3625.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3625.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3625.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3625.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3625.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3625.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3626.00,    126.92,    126.92,         0,    126.92,         0,         0,         0
All,Pk,A,   3626.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3626.00,    126.92,    126.92,         0,    126.92,         0,         0,         0
HBW,Pk,A,   3626.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3626.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3626.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3626.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3626.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3626.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3626.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3626.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3626.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3627.00,      3.34,      3.34,         0,      3.34,         0,         0,         0
All,Pk,A,   3627.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3627.00,      3.34,      3.34,         0,      3.34,         0,         0,         0
HBW,Pk,A,   3627.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3627.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3627.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3627.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3627.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3627.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3627.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3627.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3627.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3628.00,    778.53,    766.22,         0,    778.53,         0,         0,     12.31
All,Pk,A,   3628.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3628.00,    778.53,    766.22,         0,    778.53,         0,         0,     12.31
HBW,Pk,A,   3628.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3628.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3628.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3628.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3628.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3628.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3628.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3628.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3628.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3629.00,    156.83,    154.54,         0,    156.83,         0,         0,      2.29
All,Pk,A,   3629.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3629.00,    156.83,    154.54,         0,    156.83,         0,         0,      2.29
HBW,Pk,A,   3629.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3629.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3629.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3629.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3629.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3629.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3629.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3629.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   3629.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,      1.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,A,      1.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,P,      1.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,      1.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,      1.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,      1.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,P,      1.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,A,      1.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,P,      1.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,      1.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,      2.00,     79.21,     76.47,      0.26,     76.47,      2.74,      2.29,         0
All,Ok,A,      2.00,     41.99,     39.41,      0.23,     39.41,      2.58,      2.35,         0
HBW,Ok,P,      2.00,     11.13,     11.10,      0.03,     11.10,      0.03,      0.00,         0
HBW,Ok,A,      2.00,      1.19,      1.19,         0,      1.19,         0,         0,         0
HBO,Ok,P,      2.00,     60.40,     58.08,      0.22,     58.08,      2.32,      2.10,         0
HBO,Ok,A,      2.00,     34.70,     32.32,      0.22,     32.32,      2.39,      2.17,         0
NHB,Ok,P,      2.00,      6.34,      6.14,      0.01,      6.14,      0.19,      0.18,         0
NHB,Ok,A,      2.00,      6.10,      5.90,      0.01,      5.90,      0.20,      0.18,         0
HBSch,Ok,P,      2.00,      1.34,      1.15,      0.00,      1.15,      0.19,      0.00,         0
HBSch,Ok,A,      2.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,      3.00,    129.02,    121.83,      0.65,    122.29,      6.73,      5.79,      0.46
All,Ok,A,      3.00,     63.36,     57.89,      0.36,     57.89,      5.47,      5.11,         0
HBW,Ok,P,      3.00,     16.92,     16.78,      0.07,     16.82,      0.10,      0.03,      0.04
HBW,Ok,A,      3.00,      1.83,      1.83,         0,      1.83,         0,         0,         0
HBO,Ok,P,      3.00,     98.96,     92.54,      0.55,     92.96,      6.00,      5.45,      0.42
HBO,Ok,A,      3.00,     51.27,     46.14,      0.34,     46.14,      5.13,      4.79,         0
NHB,Ok,P,      3.00,     10.81,     10.47,      0.02,     10.47,      0.34,      0.31,      0.00
NHB,Ok,A,      3.00,     10.26,      9.92,      0.03,      9.92,      0.34,      0.31,         0
HBSch,Ok,P,      3.00,      2.33,      2.03,      0.00,      2.03,      0.29,      0.00,         0
HBSch,Ok,A,      3.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,      4.00,      4.32,      4.22,      0.02,      4.22,      0.10,      0.08,         0
All,Ok,A,      4.00,      2.23,      2.14,      0.01,      2.14,      0.09,      0.08,         0
HBW,Ok,P,      4.00,      0.50,      0.50,      0.00,      0.50,      0.00,         0,         0
HBW,Ok,A,      4.00,      0.05,      0.05,         0,      0.05,         0,         0,         0
HBO,Ok,P,      4.00,      3.58,      3.48,      0.02,      3.48,      0.10,      0.08,         0
HBO,Ok,A,      4.00,      1.95,      1.87,      0.01,      1.87,      0.08,      0.07,         0
NHB,Ok,P,      4.00,      0.15,      0.15,      0.00,      0.15,      0.00,      0.00,         0
NHB,Ok,A,      4.00,      0.23,      0.23,      0.00,      0.23,      0.00,      0.00,         0
HBSch,Ok,P,      4.00,      0.09,      0.09,         0,      0.09,         0,         0,         0
HBSch,Ok,A,      4.00,         0,         0,         0,         0,         0,         0,         0
