Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Dy,P,    603.00,   4225.84,   4012.84,     28.26,   4023.18,    202.66,    120.66,     10.34
All,Dy,A,    603.00,   1765.76,   1647.88,     15.29,   1647.88,    117.87,    102.58,         0
HBW,Dy,P,    603.00,    787.40,    774.55,      4.13,    780.41,      6.99,      2.86,      5.86
HBW,Dy,A,    603.00,     62.01,     58.81,      0.64,     58.81,      3.20,      2.56,         0
HBO,Dy,P,    603.00,   2916.84,   2779.76,     22.73,   2782.83,    134.01,    111.28,      3.07
HBO,Dy,A,    603.00,   1431.76,   1324.69,     13.32,   1324.69,    107.07,     93.75,         0
NHB,Dy,P,    603.00,    278.18,    270.80,      1.31,    270.89,      7.29,      5.98,      0.08
NHB,Dy,A,    603.00,    271.98,    264.38,      1.32,    264.38,      7.60,      6.28,         0
HBC,Dy,P,    603.00,     64.00,     62.66,         0,     64.00,         0,         0,      1.34
HBC,Dy,A,    603.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    603.00,    179.42,    125.05,      0.08,    125.05,     54.37,      0.54,         0
HBSch,Dy,A,    603.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    604.00,   3806.73,   3572.53,     29.05,   3582.15,    224.58,    166.47,      9.62
All,Dy,A,    604.00,   2023.64,   1874.64,     17.48,   1875.13,    148.51,    131.03,      0.49
HBW,Dy,P,    604.00,    808.41,    791.38,      6.13,    795.95,     12.46,      6.33,      4.57
HBW,Dy,A,    604.00,     34.25,     32.59,      0.31,     32.60,      1.65,      1.33,      0.01
HBO,Dy,P,    604.00,   2535.38,   2365.91,     21.20,   2367.91,    167.47,    146.28,      2.00
HBO,Dy,A,    604.00,   1668.72,   1536.60,     15.46,   1537.06,    131.67,    116.20,      0.45
NHB,Dy,P,    604.00,    326.72,    311.40,      1.69,    311.46,     15.26,     13.57,      0.06
NHB,Dy,A,    604.00,    320.67,    305.44,      1.70,    305.48,     15.20,     13.50,      0.03
HBC,Dy,P,    604.00,     44.00,     41.02,         0,     44.00,         0,         0,      2.98
HBC,Dy,A,    604.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    604.00,     92.21,     62.82,      0.04,     62.82,     29.39,      0.29,         0
HBSch,Dy,A,    604.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    605.00,    645.06,    600.98,      5.08,    601.91,     43.15,     31.90,      0.93
All,Dy,A,    605.00,    892.95,    832.77,      8.27,    833.41,     59.55,     51.28,      0.63
HBW,Dy,P,    605.00,    116.91,    113.92,      1.04,    114.38,      2.53,      1.49,      0.46
HBW,Dy,A,    605.00,    112.95,    108.89,      1.28,    109.07,      3.88,      2.60,      0.18
HBO,Dy,P,    605.00,    413.14,    383.43,      3.50,    383.78,     29.36,     25.86,      0.35
HBO,Dy,A,    605.00,    685.28,    634.27,      6.46,    634.69,     50.59,     44.13,      0.42
NHB,Dy,P,    605.00,     95.59,     90.54,      0.53,     90.57,      5.02,      4.48,      0.03
NHB,Dy,A,    605.00,     94.72,     89.62,      0.53,     89.64,      5.08,      4.55,      0.02
HBC,Dy,P,    605.00,      1.00,      0.91,         0,      1.00,         0,         0,      0.09
HBC,Dy,A,    605.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    605.00,     18.42,     12.19,      0.01,     12.19,      6.24,      0.06,         0
HBSch,Dy,A,    605.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    606.00,   3421.39,   3176.97,     29.66,   3184.55,    236.84,    162.91,      7.57
All,Dy,A,    606.00,   1444.64,   1338.51,     12.85,   1338.51,    106.13,     93.28,         0
HBW,Dy,P,    606.00,    625.48,    610.22,      6.77,    614.07,     11.41,      4.65,      3.85
HBW,Dy,A,    606.00,      5.11,      5.11,         0,      5.11,         0,         0,         0
HBO,Dy,P,    606.00,   2342.06,   2171.86,     21.36,   2173.25,    168.81,    147.45,      1.39
HBO,Dy,A,    606.00,   1206.77,   1112.08,     11.51,   1112.08,     94.69,     83.18,         0
NHB,Dy,P,    606.00,    236.63,    224.88,      1.35,    224.91,     11.72,     10.37,      0.03
NHB,Dy,A,    606.00,    232.77,    221.32,      1.35,    221.32,     11.45,     10.10,         0
HBC,Dy,P,    606.00,     84.00,     81.58,      0.12,     83.88,      0.12,         0,      2.31
HBC,Dy,A,    606.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    606.00,    133.21,     88.44,      0.06,     88.44,     44.78,      0.45,         0
HBSch,Dy,A,    606.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    607.00,   2843.41,   2649.60,     26.49,   2652.89,    190.53,    132.31,      3.29
All,Dy,A,    607.00,   1398.83,   1297.55,     12.22,   1297.55,    101.28,     89.06,         0
HBW,Dy,P,    607.00,    544.01,    530.30,      6.50,    532.72,     11.29,      4.79,      2.42
HBW,Dy,A,    607.00,     18.41,     17.77,      0.14,     17.77,      0.64,      0.50,         0
HBO,Dy,P,    607.00,   1973.71,   1835.89,     18.26,   1836.74,    136.97,    118.71,      0.85
HBO,Dy,A,    607.00,   1153.70,   1062.55,     10.78,   1062.55,     91.16,     80.37,         0
NHB,Dy,P,    607.00,    230.34,    220.53,      1.29,    220.55,      9.78,      8.49,      0.02
NHB,Dy,A,    607.00,    226.71,    217.23,      1.29,    217.23,      9.49,      8.19,         0
HBC,Dy,P,    607.00,     12.00,     11.61,      0.39,     11.61,      0.39,         0,         0
HBC,Dy,A,    607.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    607.00,     83.36,     51.27,      0.04,     51.27,     32.09,      0.32,         0
HBSch,Dy,A,    607.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    608.00,   2826.86,   2702.35,     19.26,   2707.43,    119.43,     81.19,      5.09
All,Dy,A,    608.00,   1146.53,   1070.44,      9.81,   1070.44,     76.09,     66.29,         0
HBW,Dy,P,    608.00,    528.02,    520.88,      2.84,    524.11,      3.91,      1.07,      3.23
HBW,Dy,A,    608.00,      3.40,      3.40,         0,      3.40,         0,         0,         0
HBO,Dy,P,    608.00,   1978.20,   1885.16,     15.48,   1886.66,     91.54,     76.06,      1.50
HBO,Dy,A,    608.00,    960.88,    889.81,      8.90,    889.81,     71.07,     62.17,         0
NHB,Dy,P,    608.00,    186.35,    181.56,      0.90,    181.59,      4.76,      3.87,      0.03
NHB,Dy,A,    608.00,    182.25,    177.23,      0.90,    177.23,      5.02,      4.12,         0
HBC,Dy,P,    608.00,     12.00,     11.68,         0,     12.00,         0,         0,      0.32
HBC,Dy,A,    608.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    608.00,    122.28,    103.07,      0.04,    103.07,     19.21,      0.19,         0
HBSch,Dy,A,    608.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    609.00,  13685.22,  12616.01,     98.98,  12638.65,   1046.57,    720.70,     22.63
All,Dy,A,    609.00,   8260.94,   7415.43,     68.83,   7416.65,    844.29,    576.84,      1.22
HBW,Dy,P,    609.00,   2108.96,   2037.34,     16.34,   2047.31,     61.66,     45.32,      9.97
HBW,Dy,A,    609.00,    661.55,    611.44,      8.28,    611.72,     49.84,     41.56,      0.28
HBO,Dy,P,    609.00,   8901.74,   8253.12,     72.34,   8258.85,    642.89,    570.56,      5.72
HBO,Dy,A,    609.00,   5454.68,   4970.25,     50.44,   4971.09,    483.58,    433.14,      0.85
NHB,Dy,P,    609.00,   1915.76,   1803.12,      9.79,   1803.45,    112.31,    102.53,      0.33
NHB,Dy,A,    609.00,   1882.78,   1772.67,      9.88,   1772.77,    110.01,    100.14,      0.10
HBC,Dy,P,    609.00,     85.00,     78.17,      0.22,     84.78,      0.22,         0,      6.61
HBC,Dy,A,    609.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    609.00,    673.75,    444.27,      0.30,    444.27,    229.49,      2.29,         0
HBSch,Dy,A,    609.00,    261.93,     61.07,      0.23,     61.07,    200.86,      2.01,         0
All,Dy,P,    610.00,   5318.14,   4902.84,     34.05,   4906.72,    411.42,    347.69,      3.88
All,Dy,A,    610.00,  11022.88,  10101.35,     91.82,  10107.50,    915.38,    655.80,      6.15
HBW,Dy,P,    610.00,    354.61,    333.29,      3.52,    334.41,     20.21,     16.68,      1.12
HBW,Dy,A,    610.00,   1385.51,   1329.50,     16.07,   1331.94,     53.57,     37.50,      2.44
HBO,Dy,P,    610.00,   1331.14,   1225.07,     11.31,   1226.10,    105.04,     93.74,      1.03
HBO,Dy,A,    610.00,   5909.67,   5470.48,     56.45,   5473.61,    436.06,    379.60,      3.13
NHB,Dy,P,    610.00,   3549.97,   3293.09,     19.16,   3293.85,    256.12,    236.97,      0.76
NHB,Dy,A,    610.00,   3498.51,   3241.83,     19.10,   3242.42,    256.10,    237.00,      0.58
HBC,Dy,P,    610.00,      9.00,      8.00,      0.03,      8.97,      0.03,         0,      0.98
HBC,Dy,A,    610.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    610.00,     73.41,     43.39,      0.04,     43.39,     30.02,      0.30,         0
HBSch,Dy,A,    610.00,    229.19,     59.54,      0.20,     59.54,    169.66,      1.69,         0
All,Dy,P,    611.00,   4150.58,   3820.78,     34.71,   3834.86,    315.72,    218.23,     14.07
All,Dy,A,    611.00,   2615.99,   2316.34,     21.54,   2317.31,    298.68,    154.13,      0.97
HBW,Dy,P,    611.00,    734.54,    713.48,      7.74,    717.51,     17.03,      9.29,      4.03
HBW,Dy,A,    611.00,    152.45,    144.91,      1.77,    145.07,      7.38,      5.61,      0.16
HBO,Dy,P,    611.00,   2733.86,   2523.75,     24.03,   2526.34,    207.52,    183.49,      2.59
HBO,Dy,A,    611.00,   1821.83,   1680.83,     17.00,   1681.59,    140.24,    123.24,      0.76
NHB,Dy,P,    611.00,    473.40,    445.85,      2.64,    445.94,     27.45,     24.81,      0.10
NHB,Dy,A,    611.00,    465.87,    439.15,      2.63,    439.21,     26.67,     24.04,      0.05
HBC,Dy,P,    611.00,     60.08,     52.50,      0.23,     59.85,      0.23,         0,      7.35
HBC,Dy,A,    611.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    611.00,    148.71,     85.21,      0.08,     85.21,     63.50,      0.63,         0
HBSch,Dy,A,    611.00,    175.83,     51.45,      0.15,     51.45,    124.39,      1.24,         0
All,Dy,P,    612.00,   4667.58,   4322.52,     41.90,   4335.59,    331.99,    224.51,     13.07
All,Dy,A,    612.00,   2326.20,   2148.44,     20.02,   2150.13,    176.07,    156.05,      1.69
HBW,Dy,P,    612.00,    899.70,    875.38,     10.30,    880.09,     19.61,      9.31,      4.71
HBW,Dy,A,    612.00,     60.14,     57.20,      0.57,     57.27,      2.88,      2.31,      0.06
HBO,Dy,P,    612.00,   3210.51,   2977.17,     28.78,   2981.22,    229.29,    200.51,      4.06
HBO,Dy,A,    612.00,   1894.42,   1735.36,     17.36,   1736.90,    157.52,    140.16,      1.54
NHB,Dy,P,    612.00,    377.54,    361.30,      2.10,    361.41,     16.13,     14.03,      0.11
NHB,Dy,A,    612.00,    371.64,    355.88,      2.09,    355.97,     15.68,     13.58,      0.09
HBC,Dy,P,    612.00,     29.00,     24.18,      0.63,     28.37,      0.63,         0,      4.19
HBC,Dy,A,    612.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    612.00,    150.83,     84.50,      0.08,     84.50,     66.33,      0.66,         0
HBSch,Dy,A,    612.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    613.00,   1860.43,   1755.76,     13.43,   1758.98,    101.45,     64.00,      3.22
All,Dy,A,    613.00,    778.71,    723.18,      6.69,    723.18,     55.53,     48.85,         0
HBW,Dy,P,    613.00,    343.37,    338.08,      2.10,    340.18,      3.19,      1.09,      2.10
HBW,Dy,A,    613.00,      2.35,      2.35,         0,      2.35,         0,         0,         0
HBO,Dy,P,    613.00,   1309.81,   1238.72,     10.66,   1239.58,     70.23,     59.58,      0.85
HBO,Dy,A,    613.00,    653.07,    601.50,      6.05,    601.50,     51.57,     45.52,         0
NHB,Dy,P,    613.00,    125.60,    121.85,      0.64,    121.87,      3.72,      3.09,      0.02
NHB,Dy,A,    613.00,    123.28,    119.32,      0.63,    119.32,      3.96,      3.32,         0
HBC,Dy,P,    613.00,      8.00,      7.75,         0,      8.00,         0,         0,      0.25
HBC,Dy,A,    613.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    613.00,     73.65,     49.35,      0.04,     49.35,     24.30,      0.24,         0
HBSch,Dy,A,    613.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    614.00,  10006.19,   9302.29,     76.69,   9326.27,    679.92,    499.06,     23.98
All,Dy,A,    614.00,   5867.23,   5424.27,     50.76,   5425.30,    441.94,    391.18,      1.03
HBW,Dy,P,    614.00,   1710.65,   1653.48,     14.44,   1663.07,     47.58,     33.15,      9.59
HBW,Dy,A,    614.00,    472.44,    438.62,      6.01,    438.86,     33.58,     27.57,      0.24
HBO,Dy,P,    614.00,   6454.96,   5996.49,     54.75,   6002.07,    452.89,    398.14,      5.58
HBO,Dy,A,    614.00,   4034.80,   3698.65,     37.58,   3699.36,    335.44,    297.86,      0.72
NHB,Dy,P,    614.00,   1386.47,   1312.34,      7.14,   1312.61,     73.85,     66.72,      0.27
NHB,Dy,A,    614.00,   1359.99,   1287.00,      7.17,   1287.07,     72.91,     65.75,      0.07
HBC,Dy,P,    614.00,     91.00,     82.25,      0.21,     90.79,      0.21,         0,      8.54
HBC,Dy,A,    614.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    614.00,    363.12,    257.73,      0.17,    257.73,    105.39,      1.05,         0
HBSch,Dy,A,    614.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    615.00,   6006.48,   5531.48,     38.13,   5536.63,    469.85,    402.63,      5.15
All,Dy,A,    615.00,  12718.52,  11825.46,    107.22,  11833.34,    885.18,    777.96,      7.88
HBW,Dy,P,    615.00,    344.92,    325.95,      3.50,    327.36,     17.56,     14.06,      1.41
HBW,Dy,A,    615.00,   1116.20,   1071.53,     12.99,   1074.00,     42.21,     29.22,      2.47
HBO,Dy,P,    615.00,   1286.07,   1184.42,     10.95,   1185.74,    100.33,     89.39,      1.31
HBO,Dy,A,    615.00,   7366.38,   6843.71,     70.87,   6848.29,    518.08,    447.22,      4.58
NHB,Dy,P,    615.00,   4300.28,   3976.71,     23.58,   3977.81,    322.47,    298.89,      1.10
NHB,Dy,A,    615.00,   4235.94,   3910.22,     23.36,   3911.05,    324.89,    301.52,      0.83
HBC,Dy,P,    615.00,     10.00,      8.61,      0.06,      9.94,      0.06,         0,      1.33
HBC,Dy,A,    615.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    615.00,     65.21,     35.79,      0.04,     35.79,     29.43,      0.29,         0
HBSch,Dy,A,    615.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    616.00,   4142.03,   3808.14,     35.58,   3826.50,    315.54,    218.10,     18.35
All,Dy,A,    616.00,   2254.34,   1962.83,     18.04,   1964.50,    289.84,    132.93,      1.67
HBW,Dy,P,    616.00,    766.33,    744.69,      8.29,    749.61,     16.72,      8.43,      4.92
HBW,Dy,A,    616.00,     97.23,     92.43,      1.04,     92.60,      4.63,      3.58,      0.17
HBO,Dy,P,    616.00,   2823.56,   2603.39,     25.00,   2607.58,    215.98,    190.98,      4.20
HBO,Dy,A,    616.00,   1603.02,   1476.64,     14.82,   1478.04,    124.98,    110.15,      1.41
NHB,Dy,P,    616.00,    359.98,    339.77,      2.03,    339.88,     20.10,     18.07,      0.11
NHB,Dy,A,    616.00,    353.62,    333.74,      2.01,    333.82,     19.80,     17.79,      0.09
HBC,Dy,P,    616.00,     45.00,     35.69,      0.18,     44.82,      0.18,         0,      9.13
HBC,Dy,A,    616.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    616.00,    147.17,     84.61,      0.08,     84.61,     62.56,      0.62,         0
HBSch,Dy,A,    616.00,    200.47,     60.03,      0.17,     60.03,    140.44,      1.40,         0
All,Dy,P,    617.00,   4869.35,   4503.68,     43.22,   4522.31,    347.04,    232.50,     18.63
All,Dy,A,    617.00,   2309.70,   2126.61,     19.74,   2129.04,    180.66,    160.92,      2.42
HBW,Dy,P,    617.00,    956.30,    928.53,     11.06,    934.70,     21.60,     10.54,      6.17
HBW,Dy,A,    617.00,     30.72,     29.45,      0.24,     29.49,      1.23,      0.99,      0.04
HBO,Dy,P,    617.00,   3343.49,   3099.92,     29.80,   3106.06,    237.43,    207.62,      6.14
HBO,Dy,A,    617.00,   1908.63,   1742.42,     17.42,   1744.67,    163.96,    146.54,      2.25
NHB,Dy,P,    617.00,    376.90,    361.02,      2.11,    361.18,     15.73,     13.61,      0.16
NHB,Dy,A,    617.00,    370.34,    354.74,      2.08,    354.88,     15.47,     13.39,      0.13
HBC,Dy,P,    617.00,     36.00,     29.68,      0.16,     35.84,      0.16,         0,      6.16
HBC,Dy,A,    617.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    617.00,    156.65,     84.53,      0.09,     84.53,     72.13,      0.72,         0
HBSch,Dy,A,    617.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    618.00,   4395.46,   4108.27,     34.17,   4118.49,    276.97,    185.23,     10.21
All,Dy,A,    618.00,   3117.65,   2912.92,     28.53,   2913.52,    204.13,    175.59,      0.60
HBW,Dy,P,    618.00,    794.96,    771.78,      6.71,    775.87,     19.09,     12.38,      4.09
HBW,Dy,A,    618.00,    350.17,    332.42,      4.21,    332.58,     17.60,     13.38,      0.15
HBO,Dy,P,    618.00,   2972.21,   2786.68,     25.08,   2788.96,    183.25,    158.17,      2.28
HBO,Dy,A,    618.00,   2352.46,   2182.03,     22.11,   2182.45,    170.01,    147.90,      0.42
NHB,Dy,P,    618.00,    423.28,    406.89,      2.21,    406.98,     16.30,     14.09,      0.09
NHB,Dy,A,    618.00,    415.01,    398.47,      2.21,    398.50,     16.52,     14.31,      0.02
HBC,Dy,P,    618.00,     35.00,     31.17,      0.08,     34.92,      0.08,         0,      3.75
HBC,Dy,A,    618.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    618.00,    170.01,    111.76,      0.09,    111.76,     58.25,      0.58,         0
HBSch,Dy,A,    618.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    619.00,    108.67,    103.17,      0.67,    103.19,      5.48,      4.71,      0.02
All,Dy,A,    619.00,    226.84,    215.30,      1.91,    215.42,     11.42,      9.51,      0.13
HBW,Dy,P,    619.00,      2.27,      2.20,      0.03,      2.21,      0.06,      0.03,      0.00
HBW,Dy,A,    619.00,     64.55,     62.53,      0.75,     62.62,      1.94,      1.19,      0.09
HBO,Dy,P,    619.00,      8.86,      8.19,      0.08,      8.19,      0.67,      0.59,      0.00
HBO,Dy,A,    619.00,     66.27,     61.57,      0.61,     61.59,      4.68,      4.07,      0.02
NHB,Dy,P,    619.00,     97.37,     92.70,      0.56,     92.72,      4.65,      4.09,      0.02
NHB,Dy,A,    619.00,     96.02,     91.20,      0.55,     91.21,      4.80,      4.25,      0.02
HBC,Dy,P,    619.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    619.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    619.00,      0.17,      0.07,         0,      0.07,      0.10,      0.00,         0
HBSch,Dy,A,    619.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    620.00,   3508.86,   3270.39,     30.44,   3282.24,    226.62,    154.56,     11.85
All,Dy,A,    620.00,   1625.53,   1508.70,     14.13,   1509.93,    115.60,    101.47,      1.22
HBW,Dy,P,    620.00,    721.54,    705.26,      7.61,    709.52,     12.01,      4.40,      4.27
HBW,Dy,A,    620.00,      5.93,      5.92,         0,      5.93,         0,         0,      0.01
HBO,Dy,P,    620.00,   2395.63,   2231.43,     21.05,   2234.72,    160.91,    139.87,      3.29
HBO,Dy,A,    620.00,   1357.45,   1252.25,     12.62,   1253.40,    104.05,     91.43,      1.15
NHB,Dy,P,    620.00,    266.98,    255.48,      1.54,    255.57,     11.41,      9.87,      0.09
NHB,Dy,A,    620.00,    262.15,    250.53,      1.51,    250.60,     11.55,     10.04,      0.07
HBC,Dy,P,    620.00,     22.00,     17.61,      0.19,     21.82,      0.19,         0,      4.21
HBC,Dy,A,    620.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    620.00,    102.70,     60.61,      0.05,     60.61,     42.09,      0.42,         0
HBSch,Dy,A,    620.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    621.00,   5230.14,   4854.59,     49.03,   4872.03,    358.11,    246.56,     17.43
All,Dy,A,    621.00,   2478.14,   2289.18,     21.29,   2290.99,    187.15,    165.85,      1.81
HBW,Dy,P,    621.00,   1012.55,    981.39,     12.74,    987.38,     25.17,     12.43,      5.99
HBW,Dy,A,    621.00,     25.54,     24.56,      0.18,     24.58,      0.95,      0.77,      0.02
HBO,Dy,P,    621.00,   3612.92,   3354.48,     33.61,   3359.92,    253.00,    219.40,      5.44
HBO,Dy,A,    621.00,   2053.16,   1881.75,     18.83,   1883.45,    169.71,    150.88,      1.70
NHB,Dy,P,    621.00,    407.70,    391.13,      2.33,    391.26,     16.44,     14.10,      0.13
NHB,Dy,A,    621.00,    399.45,    382.86,      2.28,    382.96,     16.49,     14.20,      0.10
HBC,Dy,P,    621.00,     33.00,     26.85,      0.27,     32.73,      0.27,         0,      5.88
HBC,Dy,A,    621.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    621.00,    163.97,    100.74,      0.08,    100.74,     63.23,      0.63,         0
HBSch,Dy,A,    621.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    622.00,   5732.15,   5320.86,     51.84,   5343.93,    388.22,    278.71,     23.07
All,Dy,A,    622.00,   5843.43,   5438.48,     50.40,   5447.08,    396.35,    345.95,      8.60
HBW,Dy,P,    622.00,    910.98,    865.65,     11.55,    873.74,     37.24,     25.69,      8.10
HBW,Dy,A,    622.00,    562.77,    533.20,      6.36,    535.34,     27.43,     21.07,      2.14
HBO,Dy,P,    622.00,   3299.20,   3059.95,     31.60,   3068.51,    230.70,    199.10,      8.56
HBO,Dy,A,    622.00,   3957.90,   3644.30,     36.67,   3650.01,    307.89,    271.23,      5.71
NHB,Dy,P,    622.00,   1337.76,   1276.15,      7.43,   1276.99,     60.77,     53.34,      0.84
NHB,Dy,A,    622.00,   1322.76,   1260.99,      7.37,   1261.73,     61.02,     53.65,      0.75
HBC,Dy,P,    622.00,     38.00,     31.25,      1.18,     36.82,      1.18,         0,      5.57
HBC,Dy,A,    622.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    622.00,    146.21,     87.87,      0.08,     87.87,     58.34,      0.58,         0
HBSch,Dy,A,    622.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    623.00,    733.97,    696.76,      4.54,    696.76,     37.21,     32.68,      0.00
All,Dy,A,    623.00,   3266.95,   3169.60,     35.05,   3169.60,     97.35,     62.31,         0
HBW,Dy,P,    623.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    623.00,   1805.88,   1771.01,     22.83,   1771.01,     34.87,     12.04,         0
HBO,Dy,P,    623.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    623.00,    736.72,    713.54,      7.69,    713.54,     23.18,     15.49,         0
NHB,Dy,P,    623.00,    733.97,    696.76,      4.54,    696.76,     37.21,     32.68,      0.00
NHB,Dy,A,    623.00,    724.35,    685.04,      4.53,    685.04,     39.30,     34.77,         0
HBC,Dy,P,    623.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    623.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    623.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    623.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    624.00,   5468.37,   5068.38,     50.47,   5094.55,    373.81,    253.47,     26.18
All,Dy,A,    624.00,   3769.00,   3400.44,     31.18,   3407.31,    361.68,    216.89,      6.87
HBW,Dy,P,    624.00,    984.74,    939.84,     12.20,    949.68,     35.06,     22.86,      9.84
HBW,Dy,A,    624.00,    284.07,    268.41,      3.19,    269.73,     14.34,     11.16,      1.32
HBO,Dy,P,    624.00,   3604.68,   3352.42,     33.63,   3363.46,    241.22,    207.58,     11.04
HBO,Dy,A,    624.00,   2663.96,   2452.71,     24.17,   2457.82,    206.14,    181.97,      5.11
NHB,Dy,P,    624.00,    679.35,    652.79,      3.74,    653.28,     26.07,     22.33,      0.49
NHB,Dy,A,    624.00,    669.39,    642.64,      3.69,    643.09,     26.31,     22.62,      0.45
HBC,Dy,P,    624.00,     27.00,     21.39,      0.80,     26.20,      0.80,         0,      4.81
HBC,Dy,A,    624.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    624.00,    172.60,    101.93,      0.09,    101.93,     70.67,      0.71,         0
HBSch,Dy,A,    624.00,    151.57,     36.68,      0.13,     36.68,    114.89,      1.15,         0
All,Dy,P,    625.00,   4988.68,   4575.99,     49.85,   4609.36,    379.32,    265.38,     33.37
All,Dy,A,    625.00,   3583.98,   3190.79,     26.43,   3197.16,    386.82,    186.20,      6.37
HBW,Dy,P,    625.00,    929.99,    877.09,     12.64,    886.95,     43.04,     30.40,      9.87
HBW,Dy,A,    625.00,    206.85,    194.36,      2.48,    195.43,     11.42,      8.94,      1.07
HBO,Dy,P,    625.00,   3349.09,   3089.25,     32.58,   3100.36,    248.73,    216.15,     11.12
HBO,Dy,A,    625.00,   2191.83,   2008.91,     20.76,   2013.82,    178.01,    157.25,      4.91
NHB,Dy,P,    625.00,    512.27,    490.69,      2.97,    491.10,     21.17,     18.19,      0.41
NHB,Dy,A,    625.00,    503.86,    482.31,      2.92,    482.70,     21.17,     18.24,      0.39
HBC,Dy,P,    625.00,     51.00,     37.47,      1.56,     49.44,      1.56,         0,     11.97
HBC,Dy,A,    625.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    625.00,    146.33,     81.50,      0.09,     81.50,     64.83,      0.65,         0
HBSch,Dy,A,    625.00,    681.43,    505.21,      0.27,    505.21,    176.22,      1.76,         0
All,Dy,P,    626.00,    504.29,    465.29,      3.06,    465.38,     38.91,     35.85,      0.09
All,Dy,A,    626.00,   2142.66,   2059.64,     22.68,   2059.64,     83.01,     60.33,         0
HBW,Dy,P,    626.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    626.00,    929.71,    910.64,     12.08,    910.64,     19.07,      6.98,         0
HBO,Dy,P,    626.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    626.00,    715.72,    691.97,      7.51,    691.97,     23.75,     16.24,         0
NHB,Dy,P,    626.00,    504.29,    465.29,      3.06,    465.38,     38.91,     35.85,      0.09
NHB,Dy,A,    626.00,    497.23,    457.03,      3.09,    457.03,     40.19,     37.11,         0
HBC,Dy,P,    626.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    626.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    626.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    626.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    627.00,   3880.99,   3540.71,     36.95,   3560.31,    320.68,    236.71,     19.60
All,Dy,A,    627.00,   3084.44,   2771.92,     27.16,   2776.63,    307.81,    187.04,      4.71
HBW,Dy,P,    627.00,    697.75,    652.68,      9.65,    658.25,     39.50,     29.85,      5.57
HBW,Dy,A,    627.00,    284.80,    269.28,      3.43,    270.41,     14.38,     10.96,      1.13
