Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Dy,A,    145.00,     57.60,     55.82,      0.53,     55.82,      1.78,      1.25,         0
NHB,Dy,P,    145.00,     10.27,     10.16,      0.05,     10.16,      0.11,      0.07,         0
NHB,Dy,A,    145.00,     10.11,      9.99,      0.05,      9.99,      0.12,      0.07,         0
HBC,Dy,P,    145.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    145.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    145.00,      3.43,      2.90,      0.00,      2.90,      0.53,      0.01,         0
HBSch,Dy,A,    145.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    146.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    146.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    146.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    146.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    146.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    146.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    146.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    146.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    146.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    146.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    146.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    146.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    147.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    147.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    147.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    147.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    147.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    147.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    147.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    147.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    147.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    147.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    147.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    147.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    148.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    148.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    148.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    148.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    148.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    148.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    148.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    148.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    148.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    148.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    148.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    148.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    149.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    149.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    149.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    149.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    149.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    149.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    149.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    149.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    149.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    149.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    149.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    149.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    150.00,   5651.97,   5463.55,     30.36,   5463.55,    188.42,    116.63,         0
All,Dy,A,    150.00,   2809.34,   2671.39,     21.73,   2671.39,    137.95,    116.21,         0
HBW,Dy,P,    150.00,    977.29,    969.43,      4.34,    969.43,      7.86,      3.52,         0
HBW,Dy,A,    150.00,    317.43,    311.92,      1.99,    311.92,      5.51,      3.52,         0
HBO,Dy,P,    150.00,   3845.74,   3717.14,     23.75,   3717.14,    128.60,    104.85,         0
HBO,Dy,A,    150.00,   1972.84,   1850.43,     17.56,   1850.43,    122.41,    104.85,         0
NHB,Dy,P,    150.00,    563.24,    553.22,      2.18,    553.22,     10.01,      7.84,         0
NHB,Dy,A,    150.00,    519.06,    509.04,      2.19,    509.04,     10.02,      7.84,         0
HBC,Dy,P,    150.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    150.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    150.00,    265.70,    223.75,      0.10,    223.75,     41.95,      0.42,         0
HBSch,Dy,A,    150.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    151.00,    404.79,    400.44,      1.27,    400.44,      4.35,      0.06,         0
All,Dy,A,    151.00,    208.28,    207.11,      1.14,    207.11,      1.16,      0.03,         0
HBW,Dy,P,    151.00,     69.93,     69.73,      0.20,     69.73,      0.20,      0.00,         0
HBW,Dy,A,    151.00,     52.21,     51.97,      0.24,     51.97,      0.24,      0.00,         0
HBO,Dy,P,    151.00,    281.72,    280.69,      1.01,    280.69,      1.03,      0.03,         0
HBO,Dy,A,    151.00,    124.88,    124.03,      0.83,    124.03,      0.85,      0.03,         0
NHB,Dy,P,    151.00,     32.89,     32.84,      0.05,     32.84,      0.06,      0.00,         0
NHB,Dy,A,    151.00,     31.18,     31.11,      0.07,     31.11,      0.07,      0.00,         0
HBC,Dy,P,    151.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    151.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    151.00,     20.24,     17.18,      0.01,     17.18,      3.07,      0.03,         0
HBSch,Dy,A,    151.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    152.00,     23.28,     23.07,      0.06,     23.09,      0.19,      0.03,      0.01
All,Dy,A,    152.00,     10.91,     10.82,      0.06,     10.82,      0.09,      0.03,         0
HBW,Dy,P,    152.00,      4.10,      4.10,      0.00,      4.10,      0.00,         0,      0.00
HBW,Dy,A,    152.00,      0.30,      0.30,         0,      0.30,         0,         0,         0
HBO,Dy,P,    152.00,     17.20,     17.10,      0.06,     17.11,      0.08,      0.03,      0.01
HBO,Dy,A,    152.00,      9.44,      9.35,      0.06,      9.35,      0.09,      0.03,         0
NHB,Dy,P,    152.00,      1.15,      1.15,      0.00,      1.15,      0.00,      0.00,      0.00
NHB,Dy,A,    152.00,      1.17,      1.17,      0.00,      1.17,      0.00,      0.00,         0
HBC,Dy,P,    152.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    152.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    152.00,      0.82,      0.72,      0.00,      0.72,      0.10,      0.00,         0
HBSch,Dy,A,    152.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    153.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    153.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    153.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    153.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    153.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    153.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    153.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    153.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    153.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    153.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    153.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    153.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    154.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    154.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    154.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    154.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    154.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    154.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    154.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    154.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    154.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    154.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    154.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    154.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    155.00,    134.53,    132.28,      0.41,    132.51,      2.03,      0.99,      0.22
All,Dy,A,    155.00,     59.78,     58.45,      0.35,     58.45,      1.33,      0.98,         0
HBW,Dy,P,    155.00,     25.02,     24.96,      0.03,     24.98,      0.03,      0.00,      0.03
HBW,Dy,A,    155.00,      0.16,      0.16,         0,      0.16,         0,         0,         0
HBO,Dy,P,    155.00,     96.37,     94.86,      0.36,     95.05,      1.31,      0.95,      0.19
HBO,Dy,A,    155.00,     50.98,     49.71,      0.33,     49.71,      1.27,      0.95,         0
NHB,Dy,P,    155.00,      8.88,      8.83,      0.02,      8.83,      0.05,      0.03,      0.00
NHB,Dy,A,    155.00,      8.63,      8.58,      0.02,      8.58,      0.05,      0.03,         0
HBC,Dy,P,    155.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    155.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    155.00,      4.26,      3.63,      0.00,      3.63,      0.63,      0.01,         0
HBSch,Dy,A,    155.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    156.00,     49.93,     49.43,      0.07,     49.51,      0.42,      0.13,      0.09
All,Dy,A,    156.00,     22.36,     22.18,      0.06,     22.18,      0.18,      0.12,         0
HBW,Dy,P,    156.00,      8.84,      8.82,      0.01,      8.83,      0.01,      0.00,      0.00
HBW,Dy,A,    156.00,      0.05,      0.05,         0,      0.05,         0,         0,         0
HBO,Dy,P,    156.00,     36.92,     36.67,      0.06,     36.75,      0.18,      0.12,      0.08
HBO,Dy,A,    156.00,     19.66,     19.48,      0.06,     19.48,      0.18,      0.12,         0
NHB,Dy,P,    156.00,      2.62,      2.61,      0.00,      2.61,      0.00,      0.00,      0.00
NHB,Dy,A,    156.00,      2.65,      2.64,      0.00,      2.64,      0.00,      0.00,         0
HBC,Dy,P,    156.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    156.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    156.00,      1.55,      1.33,      0.00,      1.33,      0.22,      0.00,         0
HBSch,Dy,A,    156.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    157.00,    602.67,    587.97,      2.08,    589.39,     13.28,      8.37,      1.42
All,Dy,A,    157.00,    268.94,    258.94,      1.68,    258.94,     10.00,      8.32,         0
HBW,Dy,P,    157.00,    115.61,    115.08,      0.16,    115.45,      0.16,      0.00,      0.36
HBW,Dy,A,    157.00,      0.81,      0.81,         0,      0.81,         0,         0,         0
HBO,Dy,P,    157.00,    421.25,    410.38,      1.83,    411.42,      9.84,      8.01,      1.04
HBO,Dy,A,    157.00,    224.00,    214.42,      1.59,    214.42,      9.58,      7.99,         0
NHB,Dy,P,    157.00,     45.32,     44.89,      0.09,     44.90,      0.42,      0.33,      0.01
NHB,Dy,A,    157.00,     44.13,     43.70,      0.09,     43.70,      0.42,      0.33,         0
HBC,Dy,P,    157.00,      2.00,      2.00,         0,      2.00,         0,         0,         0
HBC,Dy,A,    157.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    157.00,     18.49,     15.63,      0.01,     15.63,      2.87,      0.03,         0
HBSch,Dy,A,    157.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    158.00,    995.83,    958.98,      4.48,    960.78,     35.04,     21.61,      1.81
All,Dy,A,    158.00,    468.32,    444.59,      3.20,    444.59,     23.72,     20.52,         0
HBW,Dy,P,    158.00,    196.31,    195.11,      0.44,    195.76,      0.55,      0.10,      0.65
HBW,Dy,A,    158.00,      1.55,      1.55,         0,      1.55,         0,         0,         0
HBO,Dy,P,    158.00,    690.82,    665.47,      3.81,    666.60,     24.22,     20.41,      1.13
HBO,Dy,A,    158.00,    390.07,    367.59,      2.98,    367.59,     22.48,     19.50,         0
NHB,Dy,P,    158.00,     79.84,     78.60,      0.22,     78.62,      1.22,      1.00,      0.02
NHB,Dy,A,    158.00,     76.70,     75.45,      0.22,     75.45,      1.25,      1.03,         0
HBC,Dy,P,    158.00,      4.00,      4.00,         0,      4.00,         0,         0,         0
HBC,Dy,A,    158.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    158.00,     24.85,     15.80,      0.02,     15.80,      9.06,      0.09,         0
HBSch,Dy,A,    158.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    159.00,    222.53,    220.24,      0.33,    220.38,      2.15,      1.82,      0.14
All,Dy,A,    159.00,    939.76,    936.87,      1.05,    936.87,      2.89,      1.84,         0
HBW,Dy,P,    159.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    159.00,    656.02,    655.64,      0.38,    655.64,      0.38,      0.00,         0
HBO,Dy,P,    159.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    159.00,     69.78,     69.41,      0.35,     69.41,      0.37,      0.02,         0
NHB,Dy,P,    159.00,    222.53,    220.24,      0.33,    220.38,      2.15,      1.82,      0.14
NHB,Dy,A,    159.00,    213.95,    211.81,      0.33,    211.81,      2.15,      1.82,         0
HBC,Dy,P,    159.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    159.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    159.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    159.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    160.00,     21.63,     21.44,      0.04,     21.47,      0.16,      0.04,      0.03
All,Dy,A,    160.00,     10.50,     10.41,      0.04,     10.41,      0.08,      0.04,         0
HBW,Dy,P,    160.00,      3.66,      3.65,      0.01,      3.66,      0.01,      0.00,      0.00
HBW,Dy,A,    160.00,      0.06,      0.06,         0,      0.06,         0,         0,         0
HBO,Dy,P,    160.00,     16.39,     16.29,      0.04,     16.31,      0.07,      0.04,      0.03
HBO,Dy,A,    160.00,      9.52,      9.44,      0.04,      9.44,      0.08,      0.04,         0
NHB,Dy,P,    160.00,      0.96,      0.96,      0.00,      0.96,      0.00,      0.00,      0.00
NHB,Dy,A,    160.00,      0.91,      0.91,      0.00,      0.91,      0.00,      0.00,         0
HBC,Dy,P,    160.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    160.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    160.00,      0.62,      0.54,      0.00,      0.54,      0.08,      0.00,         0
HBSch,Dy,A,    160.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    161.00,    244.52,    235.85,      1.34,    236.25,      8.27,      4.85,      0.39
All,Dy,A,    161.00,    129.72,    123.99,      0.94,    123.99,      5.73,      4.80,         0
HBW,Dy,P,    161.00,     46.96,     46.51,      0.20,     46.65,      0.32,      0.12,      0.13
HBW,Dy,A,    161.00,      9.42,      9.21,      0.07,      9.21,      0.21,      0.14,         0
HBO,Dy,P,    161.00,    171.10,    165.32,      1.08,    165.58,      5.52,      4.44,      0.26
HBO,Dy,A,    161.00,    100.02,     94.84,      0.80,     94.84,      5.17,      4.37,         0
NHB,Dy,P,    161.00,     20.76,     20.42,      0.07,     20.42,      0.33,      0.27,      0.00
NHB,Dy,A,    161.00,     20.29,     19.94,      0.07,     19.94,      0.35,      0.28,         0
HBC,Dy,P,    161.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    161.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    161.00,      5.70,      3.60,      0.00,      3.60,      2.10,      0.02,         0
HBSch,Dy,A,    161.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    162.00,    692.93,    676.18,      2.66,    677.73,     15.20,      9.37,      1.55
All,Dy,A,    162.00,    308.83,    297.48,      2.00,    297.48,     11.35,      9.35,         0
HBW,Dy,P,    162.00,    133.06,    132.22,      0.29,    132.75,      0.30,      0.01,      0.54
HBW,Dy,A,    162.00,      1.01,      1.01,         0,      1.01,         0,         0,         0
HBO,Dy,P,    162.00,    482.73,    470.55,      2.25,    471.55,     11.19,      8.94,      1.00
HBO,Dy,A,    162.00,    256.77,    245.93,      1.88,    245.93,     10.84,      8.96,         0
NHB,Dy,P,    162.00,     52.06,     51.54,      0.12,     51.56,      0.50,      0.39,      0.02
NHB,Dy,A,    162.00,     51.05,     50.54,      0.12,     50.54,      0.51,      0.39,         0
HBC,Dy,P,    162.00,      4.00,      3.99,         0,      4.00,         0,         0,      0.01
HBC,Dy,A,    162.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    162.00,     21.08,     17.87,      0.01,     17.87,      3.21,      0.03,         0
HBSch,Dy,A,    162.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    163.00,     63.80,     61.79,      0.31,     61.83,      1.97,      1.06,      0.03
All,Dy,A,    163.00,     31.13,     29.86,      0.21,     29.86,      1.27,      1.05,         0
HBW,Dy,P,    163.00,     11.35,     11.30,      0.03,     11.31,      0.04,      0.01,      0.01
HBW,Dy,A,    163.00,      0.10,      0.10,         0,      0.10,         0,         0,         0
HBO,Dy,P,    163.00,     46.31,     45.04,      0.26,     45.06,      1.25,      1.00,      0.02
HBO,Dy,A,    163.00,     26.78,     25.59,      0.20,     25.59,      1.20,      1.00,         0
NHB,Dy,P,    163.00,      4.39,      4.32,      0.01,      4.32,      0.07,      0.05,      0.00
NHB,Dy,A,    163.00,      4.25,      4.18,      0.01,      4.18,      0.07,      0.05,         0
HBC,Dy,P,    163.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    163.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    163.00,      1.75,      1.14,      0.00,      1.14,      0.61,      0.01,         0
HBSch,Dy,A,    163.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    164.00,      5.36,      5.24,      0.04,      5.24,      0.12,      0.06,      0.00
All,Dy,A,    164.00,      2.87,      2.79,      0.02,      2.79,      0.08,      0.06,         0
HBW,Dy,P,    164.00,      0.56,      0.56,      0.00,      0.56,      0.00,      0.00,         0
HBW,Dy,A,    164.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    164.00,      4.52,      4.43,      0.03,      4.43,      0.09,      0.06,      0.00
HBO,Dy,A,    164.00,      2.70,      2.63,      0.02,      2.63,      0.08,      0.05,         0
NHB,Dy,P,    164.00,      0.15,      0.15,      0.00,      0.15,      0.00,      0.00,         0
NHB,Dy,A,    164.00,      0.17,      0.17,      0.00,      0.17,      0.00,      0.00,         0
HBC,Dy,P,    164.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    164.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    164.00,      0.12,      0.10,         0,      0.10,      0.02,      0.00,         0
HBSch,Dy,A,    164.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    165.00,    160.05,    159.22,      0.19,    159.32,      0.73,      0.54,      0.11
All,Dy,A,    165.00,   1141.21,   1139.80,      0.84,   1139.80,      1.41,      0.57,         0
HBW,Dy,P,    165.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    165.00,    945.67,    945.15,      0.51,    945.15,      0.52,      0.01,         0
HBO,Dy,P,    165.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    165.00,     39.70,     39.54,      0.13,     39.54,      0.15,      0.02,         0
NHB,Dy,P,    165.00,    160.05,    159.22,      0.19,    159.32,      0.73,      0.54,      0.11
NHB,Dy,A,    165.00,    155.85,    155.12,      0.19,    155.12,      0.73,      0.54,         0
HBC,Dy,P,    165.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    165.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    165.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    165.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    166.00,    290.09,    283.90,      0.88,    284.48,      5.61,      3.41,      0.58
All,Dy,A,    166.00,    125.84,    121.81,      0.74,    121.81,      4.03,      3.29,         0
HBW,Dy,P,    166.00,     54.45,     54.21,      0.06,     54.38,      0.07,      0.01,      0.16
HBW,Dy,A,    166.00,      0.34,      0.34,         0,      0.34,         0,         0,         0
HBO,Dy,P,    166.00,    205.04,    200.60,      0.77,    201.02,      4.03,      3.25,      0.41
HBO,Dy,A,    166.00,    105.13,    101.28,      0.70,    101.28,      3.85,      3.15,         0
NHB,Dy,P,    166.00,     20.70,     20.52,      0.04,     20.52,      0.18,      0.14,      0.00
NHB,Dy,A,    166.00,     20.37,     20.19,      0.04,     20.19,      0.18,      0.14,         0
HBC,Dy,P,    166.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Dy,A,    166.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    166.00,      8.90,      7.57,      0.00,      7.57,      1.33,      0.01,         0
HBSch,Dy,A,    166.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    167.00,    110.46,    107.15,      0.49,    107.24,      3.22,      2.28,      0.09
All,Dy,A,    167.00,     56.14,     53.40,      0.36,     53.40,      2.74,      2.38,         0
HBW,Dy,P,    167.00,     20.75,     20.65,      0.06,     20.68,      0.07,      0.02,      0.03
HBW,Dy,A,    167.00,      0.19,      0.19,         0,      0.19,         0,         0,         0
HBO,Dy,P,    167.00,     78.20,     75.58,      0.41,     75.65,      2.56,      2.15,      0.06
HBO,Dy,A,    167.00,     47.72,     45.12,      0.34,     45.12,      2.60,      2.26,         0
NHB,Dy,P,    167.00,      8.43,      8.29,      0.02,      8.29,      0.14,      0.11,      0.00
NHB,Dy,A,    167.00,      8.23,      8.09,      0.03,      8.09,      0.14,      0.11,         0
HBC,Dy,P,    167.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    167.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    167.00,      3.08,      2.62,      0.00,      2.62,      0.45,      0.00,         0
HBSch,Dy,A,    167.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    168.00,    421.78,    406.24,      2.21,    406.91,     14.87,     11.00,      0.67
All,Dy,A,    168.00,    208.09,    195.75,      1.44,    195.75,     12.34,     10.90,         0
HBW,Dy,P,    168.00,     81.89,     81.15,      0.33,     81.43,      0.46,      0.14,      0.28
HBW,Dy,A,    168.00,      0.69,      0.69,         0,      0.69,         0,         0,         0
HBO,Dy,P,    168.00,    293.02,    280.60,      1.78,    280.99,     12.03,     10.25,      0.39
HBO,Dy,A,    168.00,    173.38,    161.75,      1.33,    161.75,     11.63,     10.30,         0
NHB,Dy,P,    168.00,     34.94,     34.24,      0.10,     34.24,      0.70,      0.59,      0.01
NHB,Dy,A,    168.00,     34.02,     33.31,      0.11,     33.31,      0.71,      0.60,         0
HBC,Dy,P,    168.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Dy,A,    168.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    168.00,     10.94,      9.26,      0.00,      9.26,      1.68,      0.02,         0
HBSch,Dy,A,    168.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    169.00,    161.55,    157.02,      0.93,    157.30,      4.25,      2.69,      0.28
All,Dy,A,    169.00,     80.55,     77.29,      0.58,     77.29,      3.26,      2.69,         0
HBW,Dy,P,    169.00,     30.42,     30.13,      0.17,     30.22,      0.20,      0.04,      0.09
HBW,Dy,A,    169.00,      0.20,      0.20,         0,      0.20,         0,         0,         0
HBO,Dy,P,    169.00,    113.22,    109.80,      0.72,    109.99,      3.23,      2.51,      0.19
HBO,Dy,A,    169.00,     67.68,     64.60,      0.53,     64.60,      3.08,      2.55,         0
NHB,Dy,P,    169.00,     12.80,     12.63,      0.04,     12.63,      0.18,      0.13,      0.00
NHB,Dy,A,    169.00,     12.66,     12.48,      0.05,     12.48,      0.18,      0.14,         0
HBC,Dy,P,    169.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Dy,A,    169.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    169.00,      4.11,      3.47,      0.00,      3.47,      0.64,      0.01,         0
HBSch,Dy,A,    169.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    170.00,    307.39,    295.11,      1.02,    295.68,     11.71,      9.74,      0.57
All,Dy,A,    170.00,    205.55,    193.86,      0.95,    193.86,     11.69,     10.74,         0
HBW,Dy,P,    170.00,     44.87,     44.40,      0.13,     44.52,      0.35,      0.22,      0.12
HBW,Dy,A,    170.00,     13.04,     12.75,      0.05,     12.75,      0.29,      0.24,         0
HBO,Dy,P,    170.00,    164.87,    156.79,      0.69,    157.20,      7.67,      6.97,      0.41
HBO,Dy,A,    170.00,    106.31,     97.65,      0.70,     97.65,      8.66,      7.96,         0
NHB,Dy,P,    170.00,     89.78,     87.00,      0.20,     87.04,      2.74,      2.54,      0.04
NHB,Dy,A,    170.00,     86.20,     83.46,      0.20,     83.46,      2.74,      2.54,         0
HBC,Dy,P,    170.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Dy,A,    170.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    170.00,      6.88,      5.92,      0.00,      5.92,      0.96,      0.01,         0
HBSch,Dy,A,    170.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    171.00,    604.22,    579.29,      2.00,    580.79,     23.42,     19.24,      1.50
All,Dy,A,    171.00,    271.44,    251.44,      1.59,    251.44,     20.00,     18.41,         0
HBW,Dy,P,    171.00,    118.51,    117.86,      0.17,    118.31,      0.20,      0.03,      0.45
HBW,Dy,A,    171.00,      0.81,      0.81,         0,      0.81,         0,         0,         0
HBO,Dy,P,    171.00,    421.94,    400.95,      1.72,    401.99,     19.95,     18.23,      1.04
HBO,Dy,A,    171.00,    225.20,    206.26,      1.49,    206.26,     18.94,     17.45,         0
NHB,Dy,P,    171.00,     46.79,     45.72,      0.10,     45.74,      1.06,      0.96,      0.02
NHB,Dy,A,    171.00,     45.44,     44.37,      0.10,     44.37,      1.06,      0.96,         0
HBC,Dy,P,    171.00,      2.00,      2.00,         0,      2.00,         0,         0,         0
HBC,Dy,A,    171.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    171.00,     14.98,     12.77,      0.00,     12.77,      2.21,      0.02,         0
HBSch,Dy,A,    171.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    172.00,    803.22,    768.46,      4.35,    769.64,     33.58,     20.06,      1.18
All,Dy,A,    172.00,    870.46,    735.05,      4.41,    735.05,    135.41,     29.07,         0
HBW,Dy,P,    172.00,    140.97,    138.08,      0.74,    138.66,      2.31,      1.57,      0.57
HBW,Dy,A,    172.00,    111.15,    108.20,      0.72,    108.20,      2.95,      2.23,         0
HBO,Dy,P,    172.00,    495.76,    476.07,      3.18,    476.61,     19.15,     15.97,      0.54
