Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBSch,Dy,A,   2245.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2246.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2246.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2246.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2246.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2246.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2247.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2247.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2247.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2247.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2247.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2248.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2248.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2248.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2248.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2248.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2249.00,      0.18,      0.16,         0,      0.16,      0.02,      0.00,         0
All,Dy,A,   2249.00,      0.38,      0.38,      0.00,      0.38,      0.00,         0,         0
HBW,Dy,P,   2249.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2249.00,      0.38,      0.38,      0.00,      0.38,      0.00,         0,         0
HBO,Dy,P,   2249.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2249.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2249.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2249.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2249.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2249.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2249.00,      0.18,      0.16,         0,      0.16,      0.02,      0.00,         0
HBSch,Dy,A,   2249.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2250.00,   4570.02,   4254.99,     21.86,   4254.99,    315.03,    270.35,         0
All,Dy,A,   2250.00,   2314.18,   2034.73,     17.21,   2034.73,    279.45,    262.24,         0
HBW,Dy,P,   2250.00,    944.13,    923.44,      4.73,    923.44,     20.68,     15.96,         0
HBW,Dy,A,   2250.00,    206.45,    188.94,      2.22,    188.94,     17.52,     15.29,         0
HBO,Dy,P,   2250.00,   3121.88,   2866.46,     15.93,   2866.46,    255.42,    239.49,         0
HBO,Dy,A,   2250.00,   1798.65,   1552.50,     13.85,   1552.50,    246.14,    232.29,         0
NHB,Dy,P,   2250.00,    355.86,    340.03,      1.15,    340.03,     15.83,     14.68,         0
NHB,Dy,A,   2250.00,    309.09,    293.30,      1.13,    293.30,     15.79,     14.66,         0
HBC,Dy,P,   2250.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Dy,A,   2250.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2250.00,    147.15,    124.05,      0.05,    124.05,     23.10,      0.23,         0
HBSch,Dy,A,   2250.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2251.00,    181.77,    172.96,      0.72,    172.96,      8.81,      7.08,         0
All,Dy,A,   2251.00,     69.14,     62.16,      0.51,     62.16,      6.98,      6.47,         0
HBW,Dy,P,   2251.00,     36.49,     36.20,      0.12,     36.20,      0.29,      0.17,         0
HBW,Dy,A,   2251.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Dy,P,   2251.00,    128.78,    121.65,      0.56,    121.65,      7.13,      6.57,         0
HBO,Dy,A,   2251.00,     61.23,     54.64,      0.47,     54.64,      6.59,      6.12,         0
NHB,Dy,P,   2251.00,      8.67,      8.31,      0.03,      8.31,      0.36,      0.33,         0
NHB,Dy,A,   2251.00,      7.87,      7.48,      0.03,      7.48,      0.39,      0.35,         0
HBC,Dy,P,   2251.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2251.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2251.00,      7.82,      6.80,      0.00,      6.80,      1.02,      0.01,         0
HBSch,Dy,A,   2251.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2252.00,      6.57,      6.31,      0.03,      6.31,      0.27,      0.23,         0
All,Dy,A,   2252.00,      3.81,      3.58,      0.03,      3.58,      0.23,      0.20,         0
HBW,Dy,P,   2252.00,      0.79,      0.76,      0.01,      0.76,      0.03,      0.02,         0
HBW,Dy,A,   2252.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2252.00,      5.35,      5.14,      0.02,      5.14,      0.21,      0.19,         0
HBO,Dy,A,   2252.00,      3.49,      3.28,      0.03,      3.28,      0.21,      0.18,         0
NHB,Dy,P,   2252.00,      0.32,      0.30,      0.00,      0.30,      0.02,      0.02,         0
NHB,Dy,A,   2252.00,      0.32,      0.30,      0.00,      0.30,      0.02,      0.02,         0
HBC,Dy,P,   2252.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2252.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2252.00,      0.11,      0.10,         0,      0.10,      0.01,      0.00,         0
HBSch,Dy,A,   2252.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2253.00,      0.18,      0.16,         0,      0.16,      0.02,      0.00,         0
All,Dy,A,   2253.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2253.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2253.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2253.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2253.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2253.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2253.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2253.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2253.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2253.00,      0.18,      0.16,         0,      0.16,      0.02,      0.00,         0
HBSch,Dy,A,   2253.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2254.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2254.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2254.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2254.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2254.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2255.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2255.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2255.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2255.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2255.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2256.00,      0.19,      0.17,         0,      0.17,      0.02,      0.00,         0
All,Dy,A,   2256.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2256.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2256.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2256.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2256.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2256.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2256.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2256.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2256.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2256.00,      0.19,      0.17,         0,      0.17,      0.02,      0.00,         0
HBSch,Dy,A,   2256.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2257.00,    319.95,    311.30,      1.06,    311.30,      8.65,      5.56,         0
All,Dy,A,   2257.00,    132.26,    125.97,      1.05,    125.97,      6.29,      5.24,         0
HBW,Dy,P,   2257.00,     61.36,     61.05,      0.17,     61.05,      0.31,      0.14,         0
HBW,Dy,A,   2257.00,      0.06,      0.06,         0,      0.06,         0,         0,         0
HBO,Dy,P,   2257.00,    228.12,    222.16,      0.84,    222.16,      5.96,      5.12,         0
HBO,Dy,A,   2257.00,    117.28,    111.34,      1.00,    111.34,      5.94,      4.95,         0
NHB,Dy,P,   2257.00,     16.26,     15.93,      0.05,     15.93,      0.33,      0.28,         0
NHB,Dy,A,   2257.00,     14.92,     14.57,      0.06,     14.57,      0.35,      0.29,         0
HBC,Dy,P,   2257.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2257.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2257.00,     14.22,     12.16,      0.00,     12.16,      2.05,      0.02,         0
HBSch,Dy,A,   2257.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2258.00,     31.66,     30.91,      0.11,     30.91,      0.76,      0.62,         0
All,Dy,A,   2258.00,    223.76,    215.65,      6.79,    215.65,      8.11,      1.32,         0
HBW,Dy,P,   2258.00,      0.80,      0.74,      0.01,      0.74,      0.06,      0.05,         0
HBW,Dy,A,   2258.00,    152.25,    145.70,      6.29,    145.70,      6.55,      0.26,         0
HBO,Dy,P,   2258.00,      3.01,      2.92,      0.02,      2.92,      0.09,      0.07,         0
HBO,Dy,A,   2258.00,     45.92,     44.98,      0.40,     44.98,      0.94,      0.54,         0
NHB,Dy,P,   2258.00,     27.70,     27.11,      0.09,     27.11,      0.59,      0.50,         0
NHB,Dy,A,   2258.00,     25.59,     24.97,      0.10,     24.97,      0.62,      0.52,         0
HBC,Dy,P,   2258.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2258.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2258.00,      0.15,      0.13,         0,      0.13,      0.02,      0.00,         0
HBSch,Dy,A,   2258.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2259.00,    105.30,    102.97,      0.33,    102.98,      2.33,      1.99,      0.01
All,Dy,A,   2259.00,    524.06,    506.35,     12.23,    506.35,     17.71,      5.48,         0
HBW,Dy,P,   2259.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2259.00,    247.26,    236.45,     10.28,    236.45,     10.81,      0.53,         0
HBO,Dy,P,   2259.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2259.00,    181.73,    177.24,      1.60,    177.24,      4.48,      2.88,         0
NHB,Dy,P,   2259.00,    105.30,    102.97,      0.33,    102.98,      2.33,      1.99,      0.01
NHB,Dy,A,   2259.00,     95.07,     92.66,      0.34,     92.66,      2.42,      2.07,         0
HBC,Dy,P,   2259.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2259.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2259.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2259.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2260.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2260.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2260.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2260.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2260.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2261.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2261.00,      1.18,      1.06,      0.11,      1.06,      0.12,      0.01,         0
HBW,Dy,P,   2261.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2261.00,      1.18,      1.06,      0.11,      1.06,      0.12,      0.01,         0
HBO,Dy,P,   2261.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2261.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2261.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2261.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2261.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2261.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2261.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2261.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2262.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2262.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2262.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2262.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2262.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2263.00,      4.24,      4.16,      0.02,      4.16,      0.09,      0.04,         0
All,Dy,A,   2263.00,      4.36,      4.27,      0.04,      4.27,      0.10,      0.06,         0
HBW,Dy,P,   2263.00,      0.71,      0.71,      0.00,      0.71,      0.00,      0.00,         0
HBW,Dy,A,   2263.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2263.00,      3.12,      3.06,      0.02,      3.06,      0.06,      0.04,         0
HBO,Dy,A,   2263.00,      4.05,      3.96,      0.03,      3.96,      0.09,      0.06,         0
NHB,Dy,P,   2263.00,      0.26,      0.26,      0.00,      0.26,      0.00,      0.00,         0
NHB,Dy,A,   2263.00,      0.31,      0.31,      0.00,      0.31,      0.00,      0.00,         0
HBC,Dy,P,   2263.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2263.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2263.00,      0.15,      0.13,         0,      0.13,      0.02,      0.00,         0
HBSch,Dy,A,   2263.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2264.00,     60.87,     59.33,      0.24,     59.38,      1.49,      0.87,      0.05
All,Dy,A,   2264.00,     28.79,     27.74,      0.24,     27.74,      1.06,      0.81,         0
HBW,Dy,P,   2264.00,     12.42,     12.34,      0.03,     12.38,      0.05,      0.02,      0.03
HBW,Dy,A,   2264.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2264.00,     43.08,     42.06,      0.20,     42.07,      1.01,      0.81,      0.01
HBO,Dy,A,   2264.00,     26.05,     25.05,      0.23,     25.05,      1.00,      0.77,         0
NHB,Dy,P,   2264.00,      2.82,      2.77,      0.01,      2.77,      0.05,      0.04,         0
NHB,Dy,A,   2264.00,      2.74,      2.69,      0.01,      2.69,      0.05,      0.04,         0
HBC,Dy,P,   2264.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2264.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2264.00,      2.54,      2.16,      0.00,      2.16,      0.38,      0.00,         0
HBSch,Dy,A,   2264.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2265.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2265.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2265.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2265.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2265.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2266.00,      1.29,      1.24,      0.01,      1.24,      0.05,      0.04,         0
All,Dy,A,   2266.00,     13.20,     12.44,      0.49,     12.44,      0.76,      0.28,         0
HBW,Dy,P,   2266.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2266.00,      8.70,      8.16,      0.45,      8.16,      0.54,      0.09,         0
HBO,Dy,P,   2266.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2266.00,      3.22,      3.05,      0.03,      3.05,      0.17,      0.15,         0
NHB,Dy,P,   2266.00,      1.29,      1.24,      0.01,      1.24,      0.05,      0.04,         0
NHB,Dy,A,   2266.00,      1.28,      1.23,      0.01,      1.23,      0.05,      0.04,         0
HBC,Dy,P,   2266.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2266.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2266.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2266.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2267.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2267.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2267.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2267.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2267.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2268.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2268.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2268.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2268.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2268.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2269.00,    120.50,    117.52,      0.42,    117.52,      2.98,      2.23,         0
All,Dy,A,   2269.00,    200.08,    190.45,      3.82,    190.45,      9.63,      5.81,         0
HBW,Dy,P,   2269.00,     13.37,     13.21,      0.02,     13.21,      0.17,      0.14,         0
HBW,Dy,A,   2269.00,     48.82,     45.74,      2.63,     45.74,      3.08,      0.45,         0
HBO,Dy,P,   2269.00,     57.12,     55.71,      0.23,     55.71,      1.41,      1.18,         0
HBO,Dy,A,   2269.00,    107.38,    102.02,      1.01,    102.02,      5.36,      4.35,         0
NHB,Dy,P,   2269.00,     47.89,     46.82,      0.17,     46.82,      1.07,      0.90,         0
NHB,Dy,A,   2269.00,     43.88,     42.69,      0.18,     42.69,      1.18,      1.00,         0
HBC,Dy,P,   2269.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2269.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2269.00,      2.12,      1.79,      0.00,      1.79,      0.33,      0.00,         0
HBSch,Dy,A,   2269.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2270.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2270.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,   2270.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2270.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2270.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2271.00,   1723.32,   1601.22,      7.09,   1603.16,    120.16,     99.75,      1.94
All,Dy,A,   2271.00,    613.73,    536.00,      4.22,    536.00,     77.73,     73.51,         0
HBW,Dy,P,   2271.00,    311.36,    306.49,      1.18,    307.61,      3.75,      2.56,      1.12
HBW,Dy,A,   2271.00,      0.61,      0.61,         0,      0.61,         0,         0,         0
HBO,Dy,P,   2271.00,   1226.74,   1128.37,      5.57,   1129.17,     97.57,     92.00,      0.80
HBO,Dy,A,   2271.00,    528.64,    456.26,      3.91,    456.26,     72.39,     68.48,         0
NHB,Dy,P,   2271.00,     97.12,     91.75,      0.31,     91.76,      5.36,      5.05,      0.00
NHB,Dy,A,   2271.00,     84.48,     79.13,      0.32,     79.13,      5.35,      5.03,         0
HBC,Dy,P,   2271.00,      1.00,      0.99,         0,      1.00,         0,         0,      0.01
HBC,Dy,A,   2271.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2271.00,     87.10,     73.62,      0.03,     73.62,     13.48,      0.13,         0
HBSch,Dy,A,   2271.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2272.00,    127.99,    120.67,      0.43,    120.68,      7.31,      6.88,      0.01
All,Dy,A,   2272.00,    475.83,    442.14,      3.03,    442.14,     33.68,     30.66,         0
HBW,Dy,P,   2272.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2272.00,    130.05,    128.13,      0.65,    128.13,      1.92,      1.27,         0
HBO,Dy,P,   2272.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2272.00,    234.11,    209.62,      1.95,    209.62,     24.49,     22.55,         0
NHB,Dy,P,   2272.00,    127.99,    120.67,      0.43,    120.68,      7.31,      6.88,      0.01
NHB,Dy,A,   2272.00,    111.67,    104.40,      0.43,    104.40,      7.27,      6.84,         0
HBC,Dy,P,   2272.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2272.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2272.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2272.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2273.00,    143.32,    135.83,      0.46,    135.83,      7.49,      7.03,         0
All,Dy,A,   2273.00,    640.13,    621.59,      3.76,    621.59,     18.54,     14.78,         0
HBW,Dy,P,   2273.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   2273.00,    315.12,    312.58,      1.65,    312.58,      2.54,      0.89,         0
HBO,Dy,P,   2273.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   2273.00,    197.96,    189.50,      1.65,    189.50,      8.46,      6.81,         0
NHB,Dy,P,   2273.00,    143.32,    135.83,      0.46,    135.83,      7.49,      7.03,         0
NHB,Dy,A,   2273.00,    127.05,    119.50,      0.46,    119.50,      7.55,      7.09,         0
HBC,Dy,P,   2273.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   2273.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2273.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   2273.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2274.00,    252.50,    236.04,      0.75,    236.04,     16.46,     15.71,         0
All,Dy,A,   2274.00,   1938.64,   1910.88,     10.92,   1910.88,     27.77,     16.85,         0
HBW,Dy,P,   2274.00,         0,         0,         0,         0,         0,         0,         0
