Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBC,Dy,A,    631.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    631.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    631.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    632.00,   3535.83,   3237.83,     42.28,   3239.89,    295.95,    225.77,      2.05
All,Dy,A,    632.00,   1824.53,   1655.10,     17.42,   1655.10,    169.42,    152.00,         0
HBW,Dy,P,    632.00,    691.24,    663.83,     13.65,    663.94,     27.30,     13.65,      0.11
HBW,Dy,A,    632.00,     26.84,     25.85,      0.27,     25.85,      0.99,      0.72,         0
HBO,Dy,P,    632.00,   2428.22,   2199.64,     26.51,   2201.53,    226.69,    200.18,      1.89
HBO,Dy,A,    632.00,   1512.01,   1357.43,     15.23,   1357.43,    154.58,    139.35,         0
NHB,Dy,P,    632.00,    291.62,    278.71,      1.96,    278.76,     12.86,     10.90,      0.05
NHB,Dy,A,    632.00,    285.68,    271.82,      1.92,    271.82,     13.85,     11.94,         0
HBC,Dy,P,    632.00,     18.00,     17.13,      0.11,     17.13,      0.87,      0.76,         0
HBC,Dy,A,    632.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    632.00,    106.74,     78.52,      0.04,     78.52,     28.22,      0.28,         0
HBSch,Dy,A,    632.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    633.00,     27.76,     27.26,      0.18,     27.26,      0.50,      0.32,      0.00
All,Dy,A,    633.00,    719.13,    703.39,      7.46,    703.58,     15.55,      8.09,      0.19
HBW,Dy,P,    633.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    633.00,    537.30,    527.42,      5.88,    527.59,      9.71,      3.83,      0.17
HBO,Dy,P,    633.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    633.00,    154.10,    148.81,      1.41,    148.83,      5.27,      3.87,      0.02
NHB,Dy,P,    633.00,     27.76,     27.26,      0.18,     27.26,      0.50,      0.32,      0.00
NHB,Dy,A,    633.00,     27.74,     27.16,      0.18,     27.16,      0.57,      0.39,         0
HBC,Dy,P,    633.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    633.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    633.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    633.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    634.00,  15577.53,  14244.28,    101.40,  14246.22,   1331.31,   1221.05,      1.93
All,Dy,A,    634.00,  53470.95,  51114.60,    501.02,  51131.10,   2339.85,   1838.83,     16.49
HBW,Dy,P,    634.00,     85.58,     69.04,      1.51,     69.05,     16.53,     15.02,      0.01
HBW,Dy,A,    634.00,  19374.13,  19023.76,    212.10,  19033.04,    341.09,    128.99,      9.28
HBO,Dy,P,    634.00,    391.39,    344.26,      3.43,    344.46,     46.93,     43.50,      0.19
HBO,Dy,A,    634.00,  19223.57,  18473.02,    192.15,  18479.79,    743.78,    551.64,      6.77
NHB,Dy,P,    634.00,  15068.66,  13809.77,     96.38,  13810.36,   1258.29,   1161.91,      0.60
NHB,Dy,A,    634.00,  14873.25,  13617.83,     96.78,  13618.27,   1254.98,   1158.20,      0.44
HBC,Dy,P,    634.00,     10.00,      8.26,      0.06,      9.40,      0.60,      0.54,      1.14
HBC,Dy,A,    634.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    634.00,     21.91,     12.95,      0.01,     12.95,      8.96,      0.09,         0
HBSch,Dy,A,    634.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    635.00,   2816.38,   2650.82,     29.20,   2663.40,    152.98,     82.47,     12.58
All,Dy,A,    635.00,   1815.97,   1724.06,     16.84,   1724.06,     91.91,     75.07,         0
HBW,Dy,P,    635.00,    517.85,    505.33,      8.21,    505.39,     12.46,      4.24,      0.06
HBW,Dy,A,    635.00,    158.89,    154.39,      1.73,    154.39,      4.50,      2.77,         0
HBO,Dy,P,    635.00,   1908.20,   1814.28,     18.77,   1814.76,     93.44,     74.66,      0.48
HBO,Dy,A,    635.00,   1411.03,   1328.52,     13.59,   1328.52,     82.51,     68.91,         0
NHB,Dy,P,    635.00,    249.07,    244.37,      1.53,    244.40,      4.67,      3.15,      0.03
NHB,Dy,A,    635.00,    246.06,    241.15,      1.52,    241.15,      4.91,      3.39,         0
HBC,Dy,P,    635.00,     28.00,     15.36,      0.63,     27.37,      0.63,         0,     12.01
HBC,Dy,A,    635.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    635.00,    113.27,     71.49,      0.05,     71.49,     41.78,      0.42,         0
HBSch,Dy,A,    635.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    636.00,   5672.83,   5336.16,     54.01,   5337.70,    335.12,    189.19,      1.54
All,Dy,A,    636.00,   3963.52,   3603.24,     32.86,   3603.24,    360.27,    183.06,         0
HBW,Dy,P,    636.00,   1027.52,    999.62,     15.15,    999.79,     27.74,     12.59,      0.16
HBW,Dy,A,    636.00,    521.89,    503.86,      5.97,    503.86,     18.03,     12.06,         0
HBO,Dy,P,    636.00,   3790.84,   3589.92,     34.36,   3591.22,    199.62,    165.26,      1.30
HBO,Dy,A,    636.00,   2602.79,   2420.37,     23.50,   2420.37,    182.42,    158.92,         0
NHB,Dy,P,    636.00,    604.76,    591.11,      3.17,    591.18,     13.58,     10.41,      0.08
NHB,Dy,A,    636.00,    596.16,    582.34,      3.21,    582.34,     13.82,     10.62,         0
HBC,Dy,P,    636.00,     23.00,     21.79,      1.22,     21.79,      1.22,         0,         0
HBC,Dy,A,    636.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    636.00,    226.70,    133.73,      0.11,    133.73,     92.97,      0.93,         0
HBSch,Dy,A,    636.00,    242.67,     96.67,      0.19,     96.67,    146.00,      1.46,         0
All,Dy,P,    637.00,   5800.51,   5415.55,     51.68,   5419.58,    380.93,    268.11,      4.03
All,Dy,A,    637.00,   2708.09,   2459.82,     21.32,   2459.82,    248.27,    226.95,         0
HBW,Dy,P,    637.00,   1124.22,   1105.03,     12.75,   1105.26,     18.96,      6.21,      0.23
HBW,Dy,A,    637.00,    124.21,    119.00,      1.11,    119.00,      5.21,      4.10,         0
HBO,Dy,P,    637.00,   3916.14,   3636.21,     32.67,   3637.83,    278.31,    245.64,      1.62
HBO,Dy,A,    637.00,   2106.34,   1881.17,     17.89,   1881.17,    225.17,    207.27,         0
NHB,Dy,P,    637.00,    488.28,    470.31,      2.26,    470.36,     17.91,     15.65,      0.05
NHB,Dy,A,    637.00,    477.54,    459.65,      2.31,    459.65,     17.89,     15.58,         0
HBC,Dy,P,    637.00,     88.00,     81.97,      3.90,     84.10,      3.90,         0,      2.13
HBC,Dy,A,    637.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    637.00,    183.87,    122.02,      0.09,    122.02,     61.84,      0.62,         0
HBSch,Dy,A,    637.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    638.00,   6923.62,   6385.03,     54.14,   6389.03,    534.59,    372.43,      4.00
All,Dy,A,    638.00,   4398.19,   3833.84,     31.47,   3834.00,    564.19,    370.63,      0.16
HBW,Dy,P,    638.00,   1343.94,   1315.73,     12.77,   1316.04,     27.90,     15.13,      0.32
HBW,Dy,A,    638.00,    315.64,    299.03,      2.96,    299.08,     16.57,     13.61,      0.04
HBO,Dy,P,    638.00,   4545.24,   4182.96,     35.61,   4184.71,    360.53,    324.93,      1.75
HBO,Dy,A,    638.00,   3011.93,   2662.84,     24.85,   2662.96,    348.98,    324.12,      0.11
NHB,Dy,P,    638.00,    773.68,    738.99,      3.32,    739.08,     34.60,     31.28,      0.09
NHB,Dy,A,    638.00,    757.48,    722.76,      3.46,    722.77,     34.71,     31.25,      0.01
HBC,Dy,P,    638.00,     60.00,     55.85,      2.31,     57.69,      2.31,         0,      1.84
HBC,Dy,A,    638.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    638.00,    200.76,     91.51,      0.13,     91.51,    109.25,      1.09,         0
HBSch,Dy,A,    638.00,    313.14,    149.20,      0.21,    149.20,    163.94,      1.64,         0
All,Dy,P,    639.00,    343.83,    332.06,      1.44,    332.14,     11.69,      9.99,      0.08
All,Dy,A,    639.00,    626.33,    597.88,      3.92,    598.21,     28.12,     24.21,      0.33
HBW,Dy,P,    639.00,      6.08,      5.99,      0.04,      5.99,      0.09,      0.05,      0.00
HBW,Dy,A,    639.00,    138.70,    136.25,      1.08,    136.52,      2.18,      1.10,      0.28
HBO,Dy,P,    639.00,     22.37,     21.22,      0.15,     21.23,      1.14,      0.98,      0.01
HBO,Dy,A,    639.00,    179.47,    163.90,      1.54,    163.92,     15.55,     14.01,      0.02
NHB,Dy,P,    639.00,    314.66,    304.40,      1.24,    304.47,     10.19,      8.95,      0.08
NHB,Dy,A,    639.00,    308.16,    297.73,      1.30,    297.77,     10.39,      9.10,      0.04
HBC,Dy,P,    639.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    639.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    639.00,      0.72,      0.45,      0.00,      0.45,      0.27,      0.00,         0
HBSch,Dy,A,    639.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    640.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    640.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    640.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    640.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    640.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    640.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    640.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    640.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    640.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    640.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    640.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    640.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    641.00,    671.42,    652.42,      4.07,    652.48,     18.94,     11.12,      0.06
All,Dy,A,    641.00,    355.68,    342.63,      2.30,    342.63,     13.05,     10.75,         0
HBW,Dy,P,    641.00,    131.12,    130.24,      0.61,    130.25,      0.87,      0.26,      0.01
HBW,Dy,A,    641.00,     37.53,     37.08,      0.18,     37.08,      0.45,      0.28,         0
HBO,Dy,P,    641.00,    446.99,    433.90,      2.70,    433.95,     13.04,     10.34,      0.05
HBO,Dy,A,    641.00,    265.63,    253.73,      1.94,    253.73,     11.90,      9.97,         0
NHB,Dy,P,    641.00,     53.62,     52.96,      0.17,     52.96,      0.65,      0.48,      0.00
NHB,Dy,A,    641.00,     52.52,     51.82,      0.18,     51.82,      0.69,      0.51,         0
HBC,Dy,P,    641.00,     15.00,     14.42,      0.58,     14.42,      0.58,         0,         0
HBC,Dy,A,    641.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    641.00,     24.69,     20.89,      0.01,     20.89,      3.80,      0.04,         0
HBSch,Dy,A,    641.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    642.00,   4633.63,   4441.34,     29.63,   4451.39,    182.24,    123.62,     10.05
All,Dy,A,    642.00,   1869.47,   1753.60,     12.97,   1753.78,    115.69,    102.71,      0.18
HBW,Dy,P,    642.00,    937.91,    928.93,      5.50,    929.26,      8.65,      3.15,      0.33
HBW,Dy,A,    642.00,     33.75,     32.81,      0.15,     32.81,      0.94,      0.79,      0.00
HBO,Dy,P,    642.00,   3131.83,   2995.38,     21.44,   2996.52,    135.31,    113.87,      1.14
HBO,Dy,A,    642.00,   1519.26,   1411.83,     11.60,   1412.00,    107.27,     95.67,      0.16
NHB,Dy,P,    642.00,    323.19,    315.67,      1.17,    315.71,      7.48,      6.31,      0.04
NHB,Dy,A,    642.00,    316.45,    308.96,      1.23,    308.97,      7.48,      6.26,      0.01
HBC,Dy,P,    642.00,     76.00,     66.01,      1.45,     74.55,      1.45,         0,      8.54
HBC,Dy,A,    642.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    642.00,    164.69,    135.35,      0.06,    135.35,     29.34,      0.29,         0
HBSch,Dy,A,    642.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    643.00,   6544.29,   6111.25,     57.62,   6137.96,    406.34,    272.62,     26.71
All,Dy,A,    643.00,   4948.11,   4488.11,     41.96,   4492.29,    455.82,    286.06,      4.18
HBW,Dy,P,    643.00,   1167.97,   1135.20,     13.49,   1140.08,     27.89,     14.40,      4.88
HBW,Dy,A,    643.00,    357.20,    338.23,      4.02,    339.11,     18.09,     14.07,      0.88
HBO,Dy,P,    643.00,   4106.67,   3838.11,     37.92,   3845.43,    261.24,    223.32,      7.32
HBO,Dy,A,    643.00,   3399.77,   3128.17,     32.00,   3131.18,    268.59,    236.59,      3.01
NHB,Dy,P,    643.00,   1030.82,    990.40,      5.90,    990.78,     40.04,     34.13,      0.38
NHB,Dy,A,    643.00,   1010.73,    970.55,      5.79,    970.84,     39.89,     34.10,      0.29
HBC,Dy,P,    643.00,     61.00,     46.68,      0.19,     60.81,      0.19,         0,     14.13
HBC,Dy,A,    643.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    643.00,    177.83,    100.85,      0.11,    100.85,     76.98,      0.77,         0
HBSch,Dy,A,    643.00,    180.41,     51.17,      0.15,     51.17,    129.24,      1.29,         0
All,Dy,P,    644.00,   4125.65,   3832.62,     38.73,   3847.99,    277.66,    192.44,     15.37
All,Dy,A,    644.00,   1949.36,   1803.53,     16.92,   1804.53,    144.83,    127.92,      0.99
HBW,Dy,P,    644.00,    815.83,    793.11,     10.50,    795.60,     20.23,      9.73,      2.49
HBW,Dy,A,    644.00,      7.31,      7.31,         0,      7.31,         0,         0,      0.00
HBO,Dy,P,    644.00,   2806.76,   2606.31,     26.12,   2609.33,    197.43,    171.31,      3.03
HBO,Dy,A,    644.00,   1626.27,   1493.40,     15.09,   1494.33,    131.93,    116.84,      0.94
NHB,Dy,P,    644.00,    322.41,    309.53,      1.87,    309.61,     12.81,     10.93,      0.08
NHB,Dy,A,    644.00,    315.79,    302.83,      1.82,    302.89,     12.90,     11.08,      0.05
HBC,Dy,P,    644.00,     59.00,     49.04,      0.18,     58.82,      0.18,         0,      9.78
HBC,Dy,A,    644.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    644.00,    121.65,     74.63,      0.06,     74.63,     47.03,      0.47,         0
HBSch,Dy,A,    644.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    645.00,   9106.88,   8261.18,     88.12,   8299.68,    807.19,    609.21,     38.50
All,Dy,A,    645.00,   5616.28,   5131.42,     50.00,   5142.67,    473.61,    423.62,     11.25
HBW,Dy,P,    645.00,   1504.02,   1415.43,     21.96,   1426.85,     77.17,     55.21,     11.42
HBW,Dy,A,    645.00,    436.28,    408.04,      5.11,    410.53,     25.75,     20.63,      2.49
HBO,Dy,P,    645.00,   5852.45,   5292.77,     57.39,   5310.46,    541.98,    484.60,     17.69
HBO,Dy,A,    645.00,   3834.77,   3456.10,     36.90,   3463.91,    370.85,    333.95,      7.82
NHB,Dy,P,    645.00,   1369.38,   1291.96,      8.17,   1292.91,     76.47,     68.29,      0.95
NHB,Dy,A,    645.00,   1345.24,   1267.28,      7.98,   1268.22,     77.01,     69.03,      0.94
HBC,Dy,P,    645.00,     49.00,     40.12,      0.44,     48.56,      0.44,         0,      8.44
HBC,Dy,A,    645.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    645.00,    332.03,    220.90,      0.16,    220.90,    111.13,      1.11,         0
HBSch,Dy,A,    645.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    646.00,   8031.74,   7281.71,     82.90,   7311.50,    720.24,    577.42,     29.79
All,Dy,A,    646.00,   9640.64,   8811.18,     88.10,   8830.52,    810.12,    597.27,     19.34
HBW,Dy,P,    646.00,   1417.68,   1310.20,     23.27,   1318.41,     99.27,     76.00,      8.21
HBW,Dy,A,    646.00,   1498.61,   1416.56,     17.05,   1423.38,     75.23,     58.18,      6.82
HBO,Dy,P,    646.00,   4730.85,   4249.14,     48.80,   4262.07,    468.78,    419.98,     12.93
HBO,Dy,A,    646.00,   6301.17,   5773.53,     60.89,   5785.08,    516.09,    455.20,     11.55
NHB,Dy,P,    646.00,   1694.09,   1602.56,     10.43,   1603.52,     90.56,     80.13,      0.96
NHB,Dy,A,    646.00,   1666.18,   1572.58,     10.01,   1573.54,     92.64,     82.63,      0.96
HBC,Dy,P,    646.00,     43.00,     34.28,      0.33,     41.97,      1.03,      0.70,      7.69
HBC,Dy,A,    646.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    646.00,    146.12,     85.53,      0.07,     85.53,     60.59,      0.61,         0
HBSch,Dy,A,    646.00,    174.68,     48.51,      0.15,     48.51,    126.17,      1.26,         0
All,Dy,P,    647.00,    132.16,    123.07,      0.84,    123.08,      9.08,      8.24,      0.01
All,Dy,A,    647.00,    632.75,    596.92,      6.50,    596.92,     35.83,     29.33,         0
HBW,Dy,P,    647.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    647.00,    250.21,    244.70,      2.99,    244.70,      5.51,      2.52,         0
HBO,Dy,P,    647.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    647.00,    252.06,    231.51,      2.68,    231.51,     20.55,     17.87,         0
NHB,Dy,P,    647.00,    132.16,    123.07,      0.84,    123.08,      9.08,      8.24,      0.01
NHB,Dy,A,    647.00,    130.48,    120.70,      0.83,    120.70,      9.77,      8.94,         0
HBC,Dy,P,    647.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    647.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    647.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    647.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    648.00,   4609.70,   4338.65,     42.49,   4357.49,    252.21,    163.35,     18.84
All,Dy,A,    648.00,   2403.29,   2255.09,     21.05,   2256.99,    146.30,    125.25,      1.90
HBW,Dy,P,    648.00,    947.62,    924.32,     10.81,    928.44,     19.19,      8.37,      4.11
HBW,Dy,A,    648.00,      8.62,      8.61,         0,      8.62,         0,         0,      0.01
HBO,Dy,P,    648.00,   3123.48,   2944.83,     29.08,   2950.47,    173.01,    143.92,      5.64
HBO,Dy,A,    648.00,   2007.83,   1872.47,     18.85,   1874.26,    133.57,    114.72,      1.79
NHB,Dy,P,    648.00,    395.68,    382.71,      2.25,    382.84,     12.83,     10.59,      0.13
NHB,Dy,A,    648.00,    386.84,    374.01,      2.20,    374.11,     12.73,     10.53,      0.10
HBC,Dy,P,    648.00,     35.00,     25.76,      0.29,     34.71,      0.29,         0,      8.95
HBC,Dy,A,    648.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    648.00,    107.92,     61.03,      0.06,     61.03,     46.89,      0.47,         0
HBSch,Dy,A,    648.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    649.00,   2118.32,   1988.37,     19.37,   1994.82,    123.49,     81.08,      6.45
All,Dy,A,    649.00,   1197.38,   1124.14,     10.38,   1125.46,     71.92,     61.54,      1.33
HBW,Dy,P,    649.00,    419.33,    406.95,      5.08,    408.84,     10.50,      5.42,      1.88
HBW,Dy,A,    649.00,     14.22,     13.86,      0.10,     13.88,      0.34,      0.24,      0.02
HBO,Dy,P,    649.00,   1397.60,   1313.02,     12.75,   1315.67,     81.93,     69.17,      2.65
HBO,Dy,A,    649.00,    952.77,    887.75,      8.96,    888.96,     63.81,     54.85,      1.22
NHB,Dy,P,    649.00,    234.96,    227.23,      1.36,    227.34,      7.62,      6.26,      0.10
NHB,Dy,A,    649.00,    230.39,    222.53,      1.33,    222.62,      7.77,      6.44,      0.09
HBC,Dy,P,    649.00,     10.00,      8.05,      0.14,      9.86,      0.14,         0,      1.81
HBC,Dy,A,    649.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    649.00,     56.43,     33.12,      0.03,     33.12,     23.31,      0.23,         0
HBSch,Dy,A,    649.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    650.00,   3539.26,   3289.56,     33.58,   3301.11,    238.15,    173.70,     11.55
All,Dy,A,    650.00,   1747.12,   1626.00,     15.26,   1628.23,    118.89,    103.63,      2.23
HBW,Dy,P,    650.00,    726.07,    701.00,      9.18,    704.91,     21.16,     11.98,      3.91
HBW,Dy,A,    650.00,     15.73,     15.30,      0.09,     15.34,      0.39,      0.30,      0.04
HBO,Dy,P,    650.00,   2409.93,   2231.06,     22.49,   2235.76,    174.17,    151.68,      4.70
HBO,Dy,A,    650.00,   1449.43,   1340.58,     13.54,   1342.65,    106.77,     93.24,      2.08
NHB,Dy,P,    650.00,    287.63,    276.09,      1.69,    276.22,     11.41,      9.73,      0.13
NHB,Dy,A,    650.00,    281.96,    270.12,      1.64,    270.24,     11.72,     10.09,      0.12
HBC,Dy,P,    650.00,     17.00,     14.01,      0.19,     16.81,      0.19,         0,      2.80
HBC,Dy,A,    650.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    650.00,     98.63,     67.41,      0.05,     67.41,     31.23,      0.31,         0
HBSch,Dy,A,    650.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    651.00,     91.31,     88.55,      0.53,     88.59,      2.71,      2.18,      0.04
All,Dy,A,    651.00,   1030.94,    985.99,      9.85,    988.19,     42.75,     32.90,      2.19
HBW,Dy,P,    651.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    651.00,    385.48,    376.12,      4.01,    377.59,      7.89,      3.89,      1.47
HBO,Dy,P,    651.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    651.00,    555.44,    522.72,      5.33,    523.41,     32.02,     26.69,      0.69
NHB,Dy,P,    651.00,     91.31,     88.55,      0.53,     88.59,      2.71,      2.18,      0.04
NHB,Dy,A,    651.00,     90.02,     87.15,      0.52,     87.18,      2.83,      2.32,      0.03
HBC,Dy,P,    651.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    651.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    651.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    651.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    652.00,    583.40,    550.85,      4.41,    552.17,     31.23,     23.65,      1.32
All,Dy,A,    652.00,   2134.43,   2039.94,     19.49,   2048.55,     85.87,     66.39,      8.61
HBW,Dy,P,    652.00,     64.77,     60.86,      0.79,     61.22,      3.55,      2.76,      0.35
HBW,Dy,A,    652.00,   1046.02,   1014.90,     10.32,   1021.61,     24.41,     14.09,      6.71
HBO,Dy,P,    652.00,    222.72,    207.47,      1.98,    207.97,     14.75,     12.77,      0.49
HBO,Dy,A,    652.00,    807.03,    753.70,      7.58,    755.41,     51.62,     44.04,      1.71
NHB,Dy,P,    652.00,    285.87,    275.94,      1.63,    276.15,      9.72,      8.09,      0.21
NHB,Dy,A,    652.00,    281.38,    271.34,      1.59,    271.53,      9.84,      8.25,      0.20
HBC,Dy,P,    652.00,      1.00,      0.74,         0,      1.00,         0,         0,      0.26
HBC,Dy,A,    652.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    652.00,      9.04,      5.84,      0.00,      5.84,      3.20,      0.03,         0
HBSch,Dy,A,    652.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    653.00,   6776.63,   6255.93,     66.94,   6299.44,    477.19,    351.71,     43.51
All,Dy,A,    653.00,   6312.49,   5894.06,     55.43,   5914.15,    398.34,    342.91,     20.10
HBW,Dy,P,    653.00,   1287.82,   1213.28,     17.65,   1228.25,     59.58,     41.93,     14.96
HBW,Dy,A,    653.00,    602.99,    567.65,      6.15,    572.04,     30.95,     24.80,      4.39
HBO,Dy,P,    653.00,   4155.66,   3830.06,     42.13,   3850.32,    305.34,    263.21,     20.27
HBO,Dy,A,    653.00,   4569.28,   4238.56,     42.71,   4253.13,    316.15,    273.44,     14.57
NHB,Dy,P,    653.00,   1159.86,   1107.10,      6.71,   1108.28,     51.59,     44.87,      1.18
NHB,Dy,A,    653.00,   1140.21,   1087.84,      6.57,   1088.98,     51.23,     44.66,      1.14
HBC,Dy,P,    653.00,     36.00,     27.43,      0.37,     34.53,      1.47,      1.10,      7.10
HBC,Dy,A,    653.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    653.00,    137.28,     78.07,      0.08,     78.07,     59.21,      0.59,         0
HBSch,Dy,A,    653.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    654.00,   6119.30,   5664.64,     58.91,   5700.42,    418.88,    310.56,     35.78
All,Dy,A,    654.00,   5903.94,   5536.49,     50.17,   5551.86,    352.09,    301.92,     15.37
HBW,Dy,P,    654.00,   1007.64,    953.00,     14.77,    962.48,     45.16,     30.39,      9.48
HBW,Dy,A,    654.00,    744.11,    707.46,      7.66,    711.94,     32.17,     24.51,      4.48
HBO,Dy,P,    654.00,   3450.56,   3174.89,     34.80,   3194.99,    255.57,    220.77,     20.10
HBO,Dy,A,    654.00,   3669.48,   3406.24,     33.74,   3415.94,    253.54,    219.80,      9.70
NHB,Dy,P,    654.00,   1515.52,   1447.82,      9.00,   1449.36,     66.16,     57.17,      1.54
NHB,Dy,A,    654.00,   1490.35,   1422.79,      8.77,   1423.98,     66.38,     57.61,      1.18
HBC,Dy,P,    654.00,     27.00,     20.32,      0.28,     24.99,      2.01,      1.74,      4.66
HBC,Dy,A,    654.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    654.00,    118.58,     68.61,      0.07,     68.61,     49.97,      0.50,         0
HBSch,Dy,A,    654.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    655.00,   7523.72,   6827.51,     85.92,   6835.38,    688.34,    479.56,      7.86
All,Dy,A,    655.00,   3431.32,   2935.83,     30.75,   2936.56,    494.76,    335.92,      0.73
HBW,Dy,P,    655.00,   1363.89,   1310.47,     25.57,   1311.51,     52.38,     26.81,      1.04
HBW,Dy,A,    655.00,    117.02,    110.06,      1.42,    110.09,      6.93,      5.51,      0.04
HBO,Dy,P,    655.00,   5222.98,   4739.08,     56.10,   4743.11,    479.87,    423.77,      4.02
HBO,Dy,A,    655.00,   2582.21,   2248.54,     25.43,   2249.20,    333.00,    307.57,      0.66
NHB,Dy,P,    655.00,    581.79,    556.98,      3.79,    557.04,     24.75,     20.96,      0.07
NHB,Dy,A,    655.00,    570.48,    545.15,      3.75,    545.18,     25.30,     21.55,      0.03
HBC,Dy,P,    655.00,     43.00,     33.18,      0.31,     35.91,      7.09,      6.78,      2.73
HBC,Dy,A,    655.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    655.00,    312.07,    187.81,      0.14,    187.81,    124.26,      1.24,         0
HBSch,Dy,A,    655.00,    161.61,     32.08,      0.14,     32.08,    129.53,      1.29,         0
All,Dy,P,    656.00,   4913.99,   4540.48,     42.47,   4551.75,    362.24,    207.61,     11.28
All,Dy,A,    656.00,   1824.82,   1695.39,     16.45,   1695.39,    129.43,    112.98,         0
HBW,Dy,P,    656.00,    884.11,    853.22,      9.63,    855.21,     28.90,     19.27,      1.99
HBW,Dy,A,    656.00,      6.27,      6.27,         0,      6.27,         0,         0,         0
HBO,Dy,P,    656.00,   3453.70,   3241.90,     30.69,   3246.19,    207.51,    176.82,      4.29
