Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBSch,Dy,P,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,A,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,38,472.76,443.69,2.63,443.72,29.03,26.41,0.03,ShiftP05
All,Dy,A,38,3646.45,3517.02,39.45,3517.38,129.07,89.62,0.36,ShiftP05
HBW,Dy,P,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,A,38,3172.3,3076.14,36.48,3076.49,95.81,59.32,0.35,ShiftP05
HBO,Dy,P,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,A,38,35.79,33.3,0.37,33.3,2.49,2.13,0.0,ShiftP05
NHB,Dy,P,38,472.76,443.69,2.63,443.72,29.03,26.41,0.03,ShiftP05
NHB,Dy,A,38,438.36,407.59,2.6,407.59,30.77,28.17,0.0,ShiftP05
HBC,Dy,P,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,A,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,39,681.33,578.3,6.43,578.74,102.6,83.18,0.44,ShiftP05
All,Dy,A,39,741.12,655.61,6.84,656.07,85.04,78.2,0.47,ShiftP05
HBW,Dy,P,39,111.06,98.14,1.72,98.35,12.72,10.99,0.21,ShiftP05
HBW,Dy,A,39,69.66,66.2,0.58,66.27,3.39,2.81,0.07,ShiftP05
HBO,Dy,P,39,423.9,358.84,3.89,359.04,64.86,60.97,0.2,ShiftP05
HBO,Dy,A,39,551.21,481.35,5.46,481.73,69.48,64.02,0.37,ShiftP05
NHB,Dy,P,39,125.69,113.78,0.8,113.81,11.88,11.08,0.03,ShiftP05
NHB,Dy,A,39,120.25,108.05,0.8,108.08,12.17,11.37,0.03,ShiftP05
HBC,Dy,P,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,39,20.68,7.55,0.02,7.55,13.14,0.13,0.0,ShiftP05
HBSch,Dy,A,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,40,2611.35,2174.38,25.95,2178.37,432.98,373.35,3.99,ShiftP05
All,Dy,A,40,2523.67,2181.81,23.33,2185.17,338.5,315.16,3.37,ShiftP05
HBW,Dy,P,40,405.67,350.13,6.88,351.71,53.97,47.08,1.58,ShiftP05
HBW,Dy,A,40,398.41,359.82,4.44,360.97,37.44,33.0,1.15,ShiftP05
HBO,Dy,P,40,1631.38,1345.48,15.88,1347.53,283.85,267.97,2.05,ShiftP05
HBO,Dy,A,40,1633.94,1390.75,15.74,1392.72,241.22,225.48,1.97,ShiftP05
NHB,Dy,P,40,516.4,455.06,3.14,455.31,61.1,57.96,0.25,ShiftP05
NHB,Dy,A,40,491.32,431.24,3.15,431.49,59.83,56.69,0.25,ShiftP05
HBC,Dy,P,40,5.0,4.89,0.0,5.0,0.0,0.0,0.11,ShiftP05
HBC,Dy,A,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,40,52.89,18.83,0.04,18.83,34.06,0.34,0.0,ShiftP05
HBSch,Dy,A,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,41,1822.96,1541.5,14.63,1543.91,279.05,252.82,2.4,ShiftP05
All,Dy,A,41,2921.54,2486.2,24.1,2489.87,431.67,407.57,3.67,ShiftP05
HBW,Dy,P,41,157.16,140.21,2.55,141.09,16.07,13.53,0.88,ShiftP05
HBW,Dy,A,41,254.22,237.83,2.01,238.66,15.56,13.55,0.83,ShiftP05
HBO,Dy,P,41,596.01,492.23,5.68,493.06,102.94,97.27,0.84,ShiftP05
HBO,Dy,A,41,1664.99,1392.23,15.76,1394.45,270.54,254.78,2.22,ShiftP05
NHB,Dy,P,41,1050.27,901.34,6.39,901.97,148.3,141.91,0.64,ShiftP05
NHB,Dy,A,41,1002.33,856.14,6.33,856.76,145.57,139.23,0.63,ShiftP05
HBC,Dy,P,41,1.0,0.95,0.0,1.0,0.0,0.0,0.05,ShiftP05
HBC,Dy,A,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,41,18.52,6.78,0.01,6.78,11.73,0.12,0.0,ShiftP05
HBSch,Dy,A,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,42,532.05,451.12,5.19,452.94,79.1,66.17,1.82,ShiftP05
All,Dy,A,42,510.15,435.29,4.38,435.55,74.6,70.22,0.26,ShiftP05
HBW,Dy,P,42,97.19,90.06,1.49,90.41,6.78,5.29,0.35,ShiftP05
HBW,Dy,A,42,45.4,42.94,0.32,42.98,2.42,2.1,0.04,ShiftP05
HBO,Dy,P,42,365.55,307.27,3.37,307.57,57.98,54.61,0.3,ShiftP05
HBO,Dy,A,42,414.83,348.8,3.74,349.02,65.81,62.06,0.22,ShiftP05
NHB,Dy,P,42,52.48,45.95,0.32,45.97,6.51,6.19,0.01,ShiftP05
NHB,Dy,A,42,49.93,43.55,0.31,43.56,6.37,6.06,0.01,ShiftP05
HBC,Dy,P,42,5.0,3.84,0.0,5.0,0.0,0.0,1.16,ShiftP05
HBC,Dy,A,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,42,11.83,4.0,0.01,4.0,7.83,0.08,0.0,ShiftP05
HBSch,Dy,A,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,43,1750.43,1512.41,17.22,1515.04,235.39,188.53,2.63,ShiftP05
All,Dy,A,43,1650.35,1210.14,11.73,1210.14,440.21,168.78,0.0,ShiftP05
HBW,Dy,P,43,292.77,271.49,4.5,272.47,20.31,15.8,0.97,ShiftP05
HBW,Dy,A,43,196.48,179.18,2.03,179.18,17.3,15.27,0.0,ShiftP05
HBO,Dy,P,43,1181.23,1015.93,11.33,1017.02,164.21,152.88,1.1,ShiftP05
HBO,Dy,A,43,882.62,743.54,8.08,743.54,139.08,131.01,0.0,ShiftP05
NHB,Dy,P,43,226.2,205.28,1.35,205.31,20.9,19.55,0.03,ShiftP05
NHB,Dy,A,43,213.91,192.72,1.32,192.72,21.2,19.88,0.0,ShiftP05
HBC,Dy,P,43,5.0,4.47,0.0,5.0,0.0,0.0,0.53,ShiftP05
HBC,Dy,A,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,43,45.22,15.25,0.04,15.25,29.98,0.3,0.0,ShiftP05
HBSch,Dy,A,43,357.33,94.7,0.31,94.7,262.63,2.62,0.0,ShiftP05
All,Dy,P,44,964.02,852.17,9.12,853.15,110.88,82.61,0.98,ShiftP05
All,Dy,A,44,479.28,415.98,4.09,415.98,63.3,59.21,0.0,ShiftP05
HBW,Dy,P,44,176.66,170.19,2.39,170.72,5.94,3.55,0.53,ShiftP05
HBW,Dy,A,44,17.3,17.3,0.0,17.3,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,44,677.51,597.38,6.24,597.82,79.69,73.45,0.44,ShiftP05
HBO,Dy,A,44,390.1,333.01,3.63,333.01,57.08,53.45,0.0,ShiftP05
NHB,Dy,P,44,75.66,69.77,0.47,69.77,5.89,5.42,0.0,ShiftP05
NHB,Dy,A,44,71.88,65.66,0.45,65.66,6.22,5.77,0.0,ShiftP05
HBC,Dy,P,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,44,34.2,14.83,0.02,14.83,19.36,0.19,0.0,ShiftP05
HBSch,Dy,A,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,45,870.34,783.63,8.32,784.53,85.82,60.64,0.89,ShiftP05
All,Dy,A,45,479.83,428.41,4.4,428.41,51.43,47.03,0.0,ShiftP05
HBW,Dy,P,45,159.98,153.48,2.12,153.93,6.04,3.93,0.45,ShiftP05
HBW,Dy,A,45,62.44,58.44,0.6,58.44,4.0,3.4,0.0,ShiftP05
HBO,Dy,P,45,611.4,552.31,5.75,552.75,58.65,52.9,0.44,ShiftP05
HBO,Dy,A,45,352.58,309.59,3.38,309.59,42.99,39.6,0.0,ShiftP05
NHB,Dy,P,45,68.3,64.22,0.43,64.23,4.07,3.64,0.0,ShiftP05
NHB,Dy,A,45,64.82,60.38,0.41,60.38,4.44,4.03,0.0,ShiftP05
HBC,Dy,P,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,45,30.67,13.62,0.02,13.62,17.05,0.17,0.0,ShiftP05
HBSch,Dy,A,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,A,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,P,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,A,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,A,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,P,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,A,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,P,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,A,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,47,16.3,16.03,0.09,16.08,0.21,0.02,0.05,ShiftP05
All,Dy,A,47,7.24,7.17,0.05,7.17,0.07,0.02,0.0,ShiftP05
HBW,Dy,P,47,2.86,2.84,0.02,2.84,0.02,0.0,0.0,ShiftP05
HBW,Dy,A,47,0.24,0.24,0.0,0.24,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,47,12.07,11.93,0.07,11.98,0.09,0.02,0.05,ShiftP05
HBO,Dy,A,47,6.16,6.1,0.05,6.1,0.06,0.02,0.0,ShiftP05
NHB,Dy,P,47,0.75,0.75,0.0,0.75,0.0,0.0,0.0,ShiftP05
NHB,Dy,A,47,0.84,0.84,0.01,0.84,0.01,0.0,0.0,ShiftP05
HBC,Dy,P,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,47,0.61,0.51,0.0,0.51,0.1,0.0,0.0,ShiftP05
HBSch,Dy,A,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,48,81.02,78.92,0.43,78.97,2.05,1.19,0.05,ShiftP05
All,Dy,A,48,38.36,36.95,0.23,36.95,1.4,1.18,0.0,ShiftP05
HBW,Dy,P,48,15.86,15.75,0.1,15.76,0.1,0.0,0.01,ShiftP05
HBW,Dy,A,48,1.61,1.61,0.0,1.61,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,48,57.04,55.53,0.32,55.57,1.47,1.15,0.03,ShiftP05
HBO,Dy,A,48,31.68,30.33,0.21,30.33,1.35,1.15,0.0,ShiftP05
NHB,Dy,P,48,5.07,5.02,0.02,5.02,0.05,0.03,0.0,ShiftP05
NHB,Dy,A,48,5.06,5.01,0.02,5.01,0.05,0.03,0.0,ShiftP05
HBC,Dy,P,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,48,3.06,2.62,0.0,2.62,0.44,0.0,0.0,ShiftP05
HBSch,Dy,A,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,49,511.35,487.31,2.94,487.36,23.99,21.05,0.05,ShiftP05
All,Dy,A,49,987.37,951.48,7.63,951.48,35.88,28.25,0.0,ShiftP05
HBW,Dy,P,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,A,49,110.04,109.16,0.67,109.16,0.87,0.21,0.0,ShiftP05
HBO,Dy,P,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,A,49,388.23,378.24,3.99,378.24,9.99,6.0,0.0,ShiftP05
NHB,Dy,P,49,511.35,487.31,2.94,487.36,23.99,21.05,0.05,ShiftP05
NHB,Dy,A,49,489.1,464.08,2.97,464.08,25.02,22.05,0.0,ShiftP05
HBC,Dy,P,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,A,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,50,191.76,180.08,1.25,180.18,11.57,9.94,0.1,ShiftP05
All,Dy,A,50,856.56,810.41,8.3,810.42,46.14,35.21,0.01,ShiftP05
HBW,Dy,P,50,5.06,4.44,0.08,4.44,0.62,0.54,0.0,ShiftP05
HBW,Dy,A,50,387.17,375.05,4.26,375.06,12.1,7.84,0.01,ShiftP05
HBO,Dy,P,50,22.45,20.37,0.19,20.46,1.99,1.8,0.09,ShiftP05
HBO,Dy,A,50,299.85,277.61,3.06,277.62,22.23,19.17,0.0,ShiftP05
NHB,Dy,P,50,163.18,154.59,0.98,154.6,8.58,7.59,0.01,ShiftP05
NHB,Dy,A,50,155.3,146.16,0.98,146.16,9.14,8.16,0.0,ShiftP05
HBC,Dy,P,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,50,1.07,0.68,0.0,0.68,0.39,0.0,0.0,ShiftP05
HBSch,Dy,A,50,14.25,11.58,0.0,11.58,2.66,0.03,0.0,ShiftP05
All,Dy,P,51,64.33,56.21,0.56,56.24,8.09,6.96,0.03,ShiftP05
All,Dy,A,51,254.87,234.27,2.72,234.56,20.31,17.59,0.29,ShiftP05
HBW,Dy,P,51,7.51,6.57,0.12,6.58,0.94,0.82,0.01,ShiftP05
HBW,Dy,A,51,133.29,125.82,1.62,126.03,7.26,5.64,0.21,ShiftP05
HBO,Dy,P,51,31.5,26.9,0.29,26.91,4.59,4.3,0.01,ShiftP05
HBO,Dy,A,51,98.56,87.46,0.95,87.53,11.03,10.07,0.07,ShiftP05
NHB,Dy,P,51,24.2,22.21,0.15,22.22,1.99,1.84,0.0,ShiftP05
NHB,Dy,A,51,23.02,20.98,0.15,20.99,2.03,1.88,0.0,ShiftP05
HBC,Dy,P,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,51,1.11,0.53,0.0,0.53,0.58,0.01,0.0,ShiftP05
HBSch,Dy,A,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,52,530.89,453.95,4.65,454.35,76.55,68.03,0.39,ShiftP05
All,Dy,A,52,4661.98,4153.9,44.1,4159.14,502.84,458.73,5.24,ShiftP05
HBW,Dy,P,52,68.57,56.62,1.06,56.73,11.83,10.77,0.12,ShiftP05
HBW,Dy,A,52,970.66,914.7,10.04,916.81,53.84,43.8,2.11,ShiftP05
HBO,Dy,P,52,274.58,231.05,2.55,231.28,43.3,40.75,0.23,ShiftP05
HBO,Dy,A,52,3521.37,3086.81,33.03,3089.9,431.47,398.45,3.09,ShiftP05
NHB,Dy,P,52,179.79,162.24,1.04,162.28,17.51,16.47,0.04,ShiftP05
NHB,Dy,A,52,169.95,152.39,1.03,152.43,17.52,16.49,0.04,ShiftP05
HBC,Dy,P,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,52,7.95,4.05,0.01,4.05,3.91,0.04,0.0,ShiftP05
HBSch,Dy,A,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,53,3925.94,3266.26,31.4,3269.18,656.76,600.08,2.92,ShiftP05
All,Dy,A,53,7549.33,6537.59,66.93,6548.06,1001.27,909.66,10.47,ShiftP05
HBW,Dy,P,53,329.07,268.11,5.39,269.03,60.04,54.65,0.92,ShiftP05
HBW,Dy,A,53,1294.93,1182.51,14.64,1187.31,107.62,92.98,4.8,ShiftP05
HBO,Dy,P,53,1319.63,1063.06,12.46,1064.26,255.37,242.91,1.19,ShiftP05
HBO,Dy,A,53,4035.41,3472.77,38.75,3477.6,557.81,519.06,4.83,ShiftP05
NHB,Dy,P,53,2238.82,1922.24,13.51,1923.04,315.78,302.27,0.81,ShiftP05
NHB,Dy,A,53,2137.82,1826.1,13.5,1826.94,310.87,297.37,0.84,ShiftP05
HBC,Dy,P,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,53,38.42,12.85,0.03,12.85,25.57,0.26,0.0,ShiftP05
HBSch,Dy,A,53,81.18,56.21,0.04,56.21,24.97,0.25,0.0,ShiftP05
All,Dy,P,54,2085.07,1743.41,17.88,1746.02,339.05,287.67,2.6,ShiftP05
All,Dy,A,54,3081.23,2685.44,29.2,2692.42,388.81,359.61,6.98,ShiftP05
HBW,Dy,P,54,231.74,195.31,3.68,196.17,35.57,31.89,0.87,ShiftP05
HBW,Dy,A,54,814.03,736.92,9.97,741.04,72.99,63.02,4.12,ShiftP05
HBO,Dy,P,54,986.47,819.06,9.22,820.28,166.19,156.97,1.22,ShiftP05
HBO,Dy,A,54,1491.68,1275.07,14.31,1277.41,214.27,199.96,2.34,ShiftP05
NHB,Dy,P,54,816.9,712.98,4.93,713.49,103.41,98.48,0.52,ShiftP05
NHB,Dy,A,54,775.51,673.45,4.91,673.97,101.54,96.63,0.52,ShiftP05
HBC,Dy,P,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,54,49.95,16.07,0.04,16.07,33.88,0.34,0.0,ShiftP05
HBSch,Dy,A,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,55,1836.76,1567.8,16.85,1569.87,266.9,212.04,2.07,ShiftP05
All,Dy,A,55,2227.69,1850.52,15.06,1851.73,375.96,183.35,1.21,ShiftP05
HBW,Dy,P,55,270.62,242.95,4.04,243.66,26.96,22.92,0.71,ShiftP05
HBW,Dy,A,55,347.15,318.26,3.68,318.75,28.4,24.72,0.49,ShiftP05
HBO,Dy,P,55,1143.96,978.56,10.63,979.38,164.58,153.95,0.82,ShiftP05
HBO,Dy,A,55,978.18,846.28,9.01,846.92,131.27,122.25,0.64,ShiftP05
NHB,Dy,P,55,362.92,325.91,2.13,326.01,36.92,34.79,0.09,ShiftP05
NHB,Dy,A,55,345.01,308.23,2.1,308.32,36.69,34.59,0.09,ShiftP05
HBC,Dy,P,55,1.0,0.56,0.0,1.0,0.0,0.0,0.44,ShiftP05
HBC,Dy,A,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,55,58.27,19.82,0.05,19.82,38.45,0.38,0.0,ShiftP05
HBSch,Dy,A,55,557.35,377.75,0.27,377.75,179.61,1.79,0.0,ShiftP05
All,Dy,P,56,370.11,322.47,3.52,322.6,47.51,36.08,0.13,ShiftP05
All,Dy,A,56,186.41,163.69,1.59,163.69,22.72,21.13,0.0,ShiftP05
HBW,Dy,P,56,69.0,65.32,0.95,65.41,3.59,2.64,0.09,ShiftP05
HBW,Dy,A,56,7.45,7.45,0.0,7.45,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,56,260.12,226.71,2.37,226.75,33.38,31.0,0.04,ShiftP05
HBO,Dy,A,56,151.39,131.3,1.41,131.3,20.09,18.68,0.0,ShiftP05
NHB,Dy,P,56,28.57,26.03,0.18,26.03,2.54,2.36,0.0,ShiftP05
NHB,Dy,A,56,27.56,24.94,0.18,24.94,2.63,2.45,0.0,ShiftP05
HBC,Dy,P,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,56,12.41,4.41,0.01,4.41,8.0,0.08,0.0,ShiftP05
HBSch,Dy,A,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,57,497.6,430.59,4.74,430.94,66.66,51.0,0.36,ShiftP05
All,Dy,A,57,245.93,212.25,2.09,212.25,33.68,31.59,0.0,ShiftP05
HBW,Dy,P,57,92.85,88.08,1.3,88.31,4.55,3.25,0.23,ShiftP05
HBW,Dy,A,57,9.55,9.55,0.0,9.55,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,57,350.04,302.58,3.19,302.71,47.33,44.15,0.13,ShiftP05
HBO,Dy,A,57,199.91,170.0,1.85,170.0,29.9,28.05,0.0,ShiftP05
NHB,Dy,P,57,38.03,34.29,0.24,34.29,3.73,3.49,0.0,ShiftP05
NHB,Dy,A,57,36.47,32.69,0.23,32.69,3.78,3.55,0.0,ShiftP05
HBC,Dy,P,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,57,16.68,5.63,0.01,5.63,11.04,0.11,0.0,ShiftP05
HBSch,Dy,A,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,A,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,P,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,A,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,A,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,P,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,A,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,P,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,A,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,A,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,P,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,A,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,A,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,P,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,A,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,P,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,A,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,A,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,P,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBW,Dy,A,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBO,Dy,A,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,P,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
NHB,Dy,A,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,P,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,A,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,61,2771.04,2399.46,26.51,2401.17,369.87,279.32,1.72,ShiftP05
All,Dy,A,61,1240.79,1095.22,10.91,1095.49,145.3,134.39,0.26,ShiftP05
HBW,Dy,P,61,485.81,447.87,7.13,448.73,37.08,29.95,0.86,ShiftP05
HBW,Dy,A,61,41.39,41.39,0.0,41.39,0.0,0.0,0.0,ShiftP05
HBO,Dy,P,61,1972.31,1718.66,18.07,1719.5,252.81,234.75,0.84,ShiftP05
HBO,Dy,A,61,1009.08,879.3,9.67,879.55,129.53,119.85,0.25,ShiftP05
NHB,Dy,P,61,199.23,183.99,1.24,184.01,15.22,13.98,0.02,ShiftP05
NHB,Dy,A,61,190.32,174.53,1.23,174.54,15.77,14.54,0.01,ShiftP05
HBC,Dy,P,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBC,Dy,A,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Dy,P,61,113.7,48.93,0.08,48.93,64.76,0.65,0.0,ShiftP05
HBSch,Dy,A,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Dy,P,62,2156.67,1818.41,20.14,1820.46,336.21,262.71,2.05,ShiftP05
All,Dy,A,62,1038.44,897.88,8.86,898.6,139.85,130.99,0.72,ShiftP05
HBW,Dy,P,62,365.99,333.59,5.25,334.56,31.43,26.17,0.96,ShiftP05
HBW,Dy,A,62,48.24,46.75,0.17,46.77,1.47,1.3,0.02,ShiftP05
HBO,Dy,P,62,1538.92,1304.01,13.82,1305.05,233.86,220.04,1.04,ShiftP05
